Layer;Node;Label;Strength;StrengthIn;StrengthOut;Degree;DegreeIn;DegreeOut;PageRank;Eigenvector;Hub;Authority;Katz;Multiplexity;Kcore
1-Multi;115;Cggbp1;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;116;TOE1;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;117;Dnaja2;-;-;-;2;2;0;0.0756046874;NA;NA;NA;NA;-;-
1-Multi;118;GOLGB1;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;119;Sh3d21;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;120;Nfe2l2;-;-;-;5;2;3;0.0839579796;NA;NA;NA;NA;-;-
1-Multi;121;Atf4;-;-;-;3;2;1;0.0734015701;NA;NA;NA;NA;-;-
1-Multi;122;Ppara;-;-;-;9;5;4;0.0888647766;NA;NA;NA;NA;-;-
1-Multi;123;Dut;-;-;-;4;1;3;0.0707982971;NA;NA;NA;NA;-;-
1-Multi;124;Ppard;-;-;-;1;1;0;0.0700345053;NA;NA;NA;NA;-;-
1-Multi;125;Pparg;-;-;-;1;1;0;0.0700345053;NA;NA;NA;NA;-;-
1-Multi;126;ANXA6;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;127;Rasa1;-;-;-;2;2;0;0.0852742937;NA;NA;NA;NA;-;-
1-Multi;128;Gabarap;-;-;-;7;1;6;0.0780970375;NA;NA;NA;NA;-;-
1-Multi;129;Gabrg1;-;-;-;1;1;0;0.06943021;NA;NA;NA;NA;-;-
1-Multi;130;Gabrg2;-;-;-;2;2;0;0.0701431399;NA;NA;NA;NA;-;-
1-Multi;131;Pex5;-;-;-;5;3;2;0.0777443614;NA;NA;NA;NA;-;-
1-Multi;132;Hspa4;-;-;-;11;11;0;0.1376347785;NA;NA;NA;NA;-;-
1-Multi;133;HOMER2;-;-;-;2;0;2;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;134;Grik1;-;-;-;5;2;3;0.0839579796;NA;NA;NA;NA;-;-
1-Multi;135;SRF;-;-;-;7;1;6;0.12720906;NA;NA;NA;NA;-;-
1-Multi;136;Ssrp1;-;-;-;1;1;0;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;137;Rps6ka1;-;-;-;2;1;1;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;138;ETV1;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;139;Snap25;-;-;-;24;13;11;0.2655524353;NA;NA;NA;NA;-;-
1-Multi;140;STX1A;-;-;-;2;1;1;0.0808948208;NA;NA;NA;NA;-;-
1-Multi;141;STX2;-;-;-;2;1;1;0.0808948208;NA;NA;NA;NA;-;-
1-Multi;142;STX3;-;-;-;3;1;2;0.0808948208;NA;NA;NA;NA;-;-
1-Multi;143;STX4;-;-;-;2;1;1;0.0808948208;NA;NA;NA;NA;-;-
1-Multi;144;STXBP1;-;-;-;4;0;4;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;145;Apba1;-;-;-;10;4;6;0.1186169286;NA;NA;NA;NA;-;-
1-Multi;146;Apba2;-;-;-;6;3;3;0.0739175502;NA;NA;NA;NA;-;-
1-Multi;147;Stx5;-;-;-;2;2;0;0.0695924422;NA;NA;NA;NA;-;-
1-Multi;148;Stxbp1;-;-;-;17;14;3;0.2152748288;NA;NA;NA;NA;-;-
1-Multi;149;Stx1a;-;-;-;18;9;9;0.2036244937;NA;NA;NA;NA;-;-
1-Multi;150;Snap29;-;-;-;3;1;2;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;151;Ap2a1;-;-;-;19;5;14;0.0809981667;NA;NA;NA;NA;-;-
1-Multi;152;Igf1r;-;-;-;2;0;2;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;153;Ehd1;-;-;-;2;2;0;0.0766593598;NA;NA;NA;NA;-;-
1-Multi;154;FXYD7;-;-;-;2;0;2;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;155;Atp1a1;-;-;-;11;5;6;0.1497028529;NA;NA;NA;NA;-;-
1-Multi;156;Atp1b1;-;-;-;2;2;0;0.070970643;NA;NA;NA;NA;-;-
1-Multi;157;ZHX1;-;-;-;2;1;1;0.0662643558;NA;NA;NA;NA;-;-
1-Multi;158;Zhx1;-;-;-;2;2;0;0.0754770097;NA;NA;NA;NA;-;-
1-Multi;159;BTG2;-;-;-;3;2;1;0.2214120896;NA;NA;NA;NA;-;-
1-Multi;160;Pick1;-;-;-;10;8;2;0.2271325199;NA;NA;NA;NA;-;-
1-Multi;161;DYT10;-;-;-;3;1;2;0.0661527777;NA;NA;NA;NA;-;-
1-Multi;162;CEACAM5;-;-;-;2;1;1;0.074750197;NA;NA;NA;NA;-;-
1-Multi;163;Hnrnpm;-;-;-;3;2;1;0.0747608392;NA;NA;NA;NA;-;-
1-Multi;164;Psmc3ip;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;165;NR3C1;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;166;Lepr;-;-;-;2;1;1;0.12720906;NA;NA;NA;NA;-;-
1-Multi;167;Apod;-;-;-;2;1;1;0.12720906;NA;NA;NA;NA;-;-
1-Multi;168;Pik3r2;-;-;-;2;0;2;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;169;Irs1;-;-;-;17;9;8;0.2850342203;NA;NA;NA;NA;-;-
1-Multi;170;Irs2;-;-;-;5;3;2;0.0962043951;NA;NA;NA;NA;-;-
1-Multi;171;GNAI3;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;172;Nucb1;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;173;Crhr2;-;-;-;9;3;6;0.0857500234;NA;NA;NA;NA;-;-
1-Multi;174;UCN;-;-;-;3;1;2;0.069846315;NA;NA;NA;NA;-;-
1-Multi;175;Rac1;-;-;-;6;1;5;0.0663365987;NA;NA;NA;NA;-;-
1-Multi;176;MECR;-;-;-;2;0;2;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;177;Hnf4a;-;-;-;1;1;0;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;178;Thrb;-;-;-;12;1;11;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;179;Gabrr3;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;180;Sqstm1;-;-;-;29;13;16;0.1798900145;NA;NA;NA;NA;-;-
1-Multi;181;Slc40a1;-;-;-;9;3;6;0.0936009912;NA;NA;NA;NA;-;-
1-Multi;182;Prkcz;-;-;-;17;6;11;0.1194015989;NA;NA;NA;NA;-;-
1-Multi;183;Kcnab2;-;-;-;9;5;4;0.1026250301;NA;NA;NA;NA;-;-
1-Multi;184;Csnk1e;-;-;-;4;0;4;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;185;Per1;-;-;-;1;1;0;0.0685111651;NA;NA;NA;NA;-;-
1-Multi;186;Per2;-;-;-;5;3;2;0.1859347869;NA;NA;NA;NA;-;-
1-Multi;187;Per3;-;-;-;1;1;0;0.0685111651;NA;NA;NA;NA;-;-
1-Multi;188;CEBPA;-;-;-;3;2;1;0.0881113892;NA;NA;NA;NA;-;-
1-Multi;189;Atf2;-;-;-;4;1;3;0.0860981644;NA;NA;NA;NA;-;-
1-Multi;190;CEBPB;-;-;-;1;1;0;0.0788433005;NA;NA;NA;NA;-;-
1-Multi;191;Clip1;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;192;CLASP2;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;193;Grm7;-;-;-;12;5;7;0.120962418;NA;NA;NA;NA;-;-
1-Multi;194;FLNA;-;-;-;3;3;0;0.0826186093;NA;NA;NA;NA;-;-
1-Multi;195;Grm5;-;-;-;11;5;6;0.1252321167;NA;NA;NA;NA;-;-
1-Multi;196;Grm8;-;-;-;22;3;19;0.1169075727;NA;NA;NA;NA;-;-
1-Multi;197;Cib1;-;-;-;2;0;2;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;198;Plk2;-;-;-;14;6;8;0.1899767055;NA;NA;NA;NA;-;-
1-Multi;199;Plk3;-;-;-;1;1;0;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;200;Ngfr;-;-;-;10;6;4;0.1144359585;NA;NA;NA;NA;-;-
1-Multi;201;Maged1;-;-;-;4;3;1;0.1818514064;NA;NA;NA;NA;-;-
1-Multi;202;CELF2;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;203;Apob;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;204;Myo7a;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;205;Keap1;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;206;SH3GLB1;-;-;-;4;2;2;0.1889963176;NA;NA;NA;NA;-;-
1-Multi;207;Map4k3;-;-;-;4;2;2;0.1889963176;NA;NA;NA;NA;-;-
1-Multi;208;NFASC;-;-;-;2;0;2;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;209;Sdcbp;-;-;-;14;10;4;0.3630947885;NA;NA;NA;NA;-;-
1-Multi;210;Sdcbp2;-;-;-;5;3;2;0.2182809033;NA;NA;NA;NA;-;-
1-Multi;211;Caskin1;-;-;-;14;0;14;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;212;Cask;-;-;-;14;13;1;0.1543111977;NA;NA;NA;NA;-;-
1-Multi;213;DLG4;-;-;-;6;3;3;0.1047436875;NA;NA;NA;NA;-;-
1-Multi;214;Cript;-;-;-;1;1;0;0.0729502168;NA;NA;NA;NA;-;-
1-Multi;215;Kcna4;-;-;-;3;2;1;0.0738650132;NA;NA;NA;NA;-;-
1-Multi;216;Grin2b;-;-;-;13;11;2;0.1081762864;NA;NA;NA;NA;-;-
1-Multi;217;Rgs12;-;-;-;10;3;7;0.0976566529;NA;NA;NA;NA;-;-
1-Multi;218;CXCR2;-;-;-;2;1;1;0.0729502168;NA;NA;NA;NA;-;-
1-Multi;219;NRIP1;-;-;-;1;1;0;0.0707982971;NA;NA;NA;NA;-;-
1-Multi;220;Adrb2;-;-;-;5;1;4;0.0750706789;NA;NA;NA;NA;-;-
1-Multi;221;Akap5;-;-;-;2;2;0;0.0805131022;NA;NA;NA;NA;-;-
1-Multi;222;Prkcg;-;-;-;17;4;13;0.0786701847;NA;NA;NA;NA;-;-
1-Multi;223;Tcfe2a;-;-;-;4;1;3;0.0658247626;NA;NA;NA;NA;-;-
1-Multi;224;Twist1;-;-;-;1;1;0;0.0685111651;NA;NA;NA;NA;-;-
1-Multi;225;Id3;-;-;-;2;2;0;0.071600528;NA;NA;NA;NA;-;-
1-Multi;226;Psmd9;-;-;-;2;1;1;0.0685111651;NA;NA;NA;NA;-;-
1-Multi;227;Rps6kb1;-;-;-;3;1;2;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;228;CSNK2B;-;-;-;1;1;0;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;229;Mtor;-;-;-;4;1;3;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;230;EIF4EBP1;-;-;-;1;1;0;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;231;Eif4e;-;-;-;2;0;2;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;232;EIF4G1;-;-;-;1;1;0;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;233;Thra;-;-;-;2;1;1;0.0837788623;NA;NA;NA;NA;-;-
1-Multi;234;PIK3R1;-;-;-;1;1;0;0.0902933919;NA;NA;NA;NA;-;-
1-Multi;235;TSC1;-;-;-;1;1;0;0.0842418148;NA;NA;NA;NA;-;-
1-Multi;236;GPHN;-;-;-;1;1;0;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;237;Tsc1;-;-;-;7;4;3;0.0897576012;NA;NA;NA;NA;-;-
1-Multi;238;Ren;-;-;-;1;1;0;0.0720253154;NA;NA;NA;NA;-;-
1-Multi;239;Nefl;-;-;-;5;3;2;0.0666532403;NA;NA;NA;NA;-;-
1-Multi;240;MTOR;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;241;Stat3;-;-;-;2;1;1;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;242;FKBP1A;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;243;Coasy;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;244;Eif4ebp1;-;-;-;3;3;0;0.0964698993;NA;NA;NA;NA;-;-
1-Multi;245;INSR;-;-;-;6;0;6;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;246;Grb14;-;-;-;1;1;0;0.06727542;NA;NA;NA;NA;-;-
1-Multi;247;Tnr;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;248;Bcan;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;249;Ephb1;-;-;-;2;0;2;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;250;EFNB2;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;251;Itpr2;-;-;-;3;0;3;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;252;TRPC4;-;-;-;1;1;0;0.0700558466;NA;NA;NA;NA;-;-
1-Multi;253;Slc12a3;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;254;Pdia3;-;-;-;5;5;0;0.1106177255;NA;NA;NA;NA;-;-
1-Multi;255;Uxs1;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;256;Akt1;-;-;-;4;4;0;0.1216411917;NA;NA;NA;NA;-;-
1-Multi;257;Nutf2;-;-;-;6;2;4;0.1281238564;NA;NA;NA;NA;-;-
1-Multi;258;Ran;-;-;-;4;4;0;0.0702202713;NA;NA;NA;NA;-;-
1-Multi;259;Amph;-;-;-;26;10;16;0.0880608597;NA;NA;NA;NA;-;-
1-Multi;260;Sos1;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;261;Pacsin1;-;-;-;2;2;0;0.0756046874;NA;NA;NA;NA;-;-
1-Multi;262;MED1;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;263;ZNHIT3;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;264;TRIP4;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;265;KIF11;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;266;TRIP6;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;267;HMGN3;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;268;JMJD1C;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;269;NFKBIB;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;270;TRIP10;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;271;TRIP11;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;272;COPS2;-;-;-;1;1;0;0.066622441;NA;NA;NA;NA;-;-
1-Multi;273;Strbp;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;274;Eif2ak2;-;-;-;1;1;0;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;275;Prkaa1;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;276;CFTR;-;-;-;19;2;17;0.0777792538;NA;NA;NA;NA;-;-
1-Multi;277;Ar;-;-;-;2;1;1;0.0746898909;NA;NA;NA;NA;-;-
1-Multi;278;CTNNB1;-;-;-;2;2;0;0.080008454;NA;NA;NA;NA;-;-
1-Multi;279;HTT;-;-;-;1;0;1;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;280;Ncor1;-;-;-;2;2;0;0.0905408896;NA;NA;NA;NA;-;-
1-Multi;281;VAMP8;-;-;-;3;0;3;0.0654218023;NA;NA;NA;NA;-;-
1-Multi;282;Stx7;-;-;-;2;2;0;0.0694259616;NA;NA;NA;NA;-;-
1-Multi;283;Vti1a;-;-;-;1;1;0;0.0685111651;NA;NA;NA;NA;-;-
1-Multi;284;Stx8;-;-;-;3;3;0;0.0793647547;NA;NA;NA;NA;-;-
