"Layer";"Node";"Label";"Degree";"DegreeIn";"DegreeOut";"Strength";"StrengthIn";"StrengthOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1";20;"AATF";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";21;"Tsg101";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";22;"DYNLL1";30;0;30;"-";"-";"-";0.0134012069812141;0;0.0148569958793931;3.0609701951288e-16;0;"-";"-"
"1";23;"Car1";2;2;0;"-";"-";"-";0.0144551896515544;0.0439233363656129;0;0.0569818885441375;0.0368687391943837;"-";"-"
"1";24;"Ldha";3;3;0;"-";"-";"-";0.0149924461044873;0.152739156077391;0;0.856435618627559;0.153645067850437;"-";"-"
"1";25;"Aldoa";4;4;0;"-";"-";"-";0.0158814998023238;0.224977039385527;0;0.885851313401181;0.214254956928451;"-";"-"
"1";26;"Mta1";1;1;0;"-";"-";"-";0.0137809078456818;0;0;0.011720120212005;0.00028782577920537;"-";"-"
"1";27;"Cacnb1";2;1;1;"-";"-";"-";0.0137809078456818;0;2.2667967018943e-08;0.011720120212005;0.00028782577920537;"-";"-"
"1";28;"Glul";2;2;0;"-";"-";"-";0.0149052464700205;0.152739156077391;0;0.800582169252531;0.153313280244241;"-";"-"
"1";29;"Actb";10;10;0;"-";"-";"-";0.0524092344231644;0.226932564159561;0;0.849522006052813;0.229659302553523;"-";"-"
"1";30;"Actg1";1;1;0;"-";"-";"-";0.0137809078456818;0;0;0.011720120212005;0.00028782577920537;"-";"-"
"1";31;"Mdh1";4;4;0;"-";"-";"-";0.0158895721939042;0.167257596022265;0;0.852763166598207;0.166016505174725;"-";"-"
"1";32;"Vim";7;7;0;"-";"-";"-";0.0219248313477889;0.208588611503616;0;0.934921864567002;0.205855912981468;"-";"-"
"1";33;"LOC499110";1;1;0;"-";"-";"-";0.0137809078456818;0;0;0.011720120212005;0.00028782577920537;"-";"-"
"1";34;"Glud1";1;1;0;"-";"-";"-";0.0137809078456818;0;0;0.011720120212005;0.00028782577920537;"-";"-"
"1";35;"Tuba1a";17;12;5;"-";"-";"-";0.098687488986038;0.247963726645353;0.00278714311071906;0.96413860419896;0.238484721144574;"-";"-"
"1";36;"Tubb2b";4;4;0;"-";"-";"-";0.0195660159739324;0.0057848077200583;0;0.0748620581487995;0.00680278513084849;"-";"-"
"1";37;"Gphn";5;2;3;"-";"-";"-";0.0191122015600351;0;0.00131586090293312;0.0128987557629871;0.000634413479944515;"-";"-"
"1";38;"Pfkp";2;2;0;"-";"-";"-";0.0149052464700205;0.152739156077391;0;0.800582169252531;0.153313280244241;"-";"-"
"1";39;"Pfkm";1;1;0;"-";"-";"-";0.0137809078456818;0;0;0.011720120212005;0.00028782577920537;"-";"-"
"1";40;"Pard3";5;1;4;"-";"-";"-";0.0137809078456818;0;2.26035564242703e-08;0.011720120212005;0.00028782577920537;"-";"-"
"1";41;"Map1lc3b";2;2;0;"-";"-";"-";0.0152410660579446;0.0386882055593815;0;0.0422616160596415;0.0391522952436515;"-";"-"
"1";42;"Dync1h1";4;4;0;"-";"-";"-";0.017035465031344;0.191427361636773;0;0.836982886838495;0.192465575487892;"-";"-"
"1";43;"Mastl";1;1;0;"-";"-";"-";0.0137809078456818;0;0;0.011720120212005;0.00028782577920537;"-";"-"
"1";44;"Dlg4";8;4;4;"-";"-";"-";0.0213240615982694;0.160587329913665;0.000419983308292439;0.812169212144437;0.161923685032877;"-";"-"
"1";45;"Dnm3";2;2;0;"-";"-";"-";0.0157568830980223;0.0240860365595119;0;0.0195624671396144;0.0228605813242053;"-";"-"
"1";46;"Grin2a";3;3;0;"-";"-";"-";0.0299993029449188;0.0275349084837026;0;0.013107372412536;0.0286053331314418;"-";"-"
"1";47;"Mtr";1;1;0;"-";"-";"-";0.0137809078456818;0;0;0.011720120212005;0.00028782577920537;"-";"-"
"1";48;"Dnm2";3;3;0;"-";"-";"-";0.025372662551826;0.0329727979585628;0;0.0217229186177629;0.0318035787555901;"-";"-"
"1";49;"Clip2";1;1;0;"-";"-";"-";0.0137809078456818;0;0;0.011720120212005;0.00028782577920537;"-";"-"
"1";50;"Grin3a";1;1;0;"-";"-";"-";0.0137809078456818;0;0;0.011720120212005;0.00028782577920537;"-";"-"
"1";51;"Ube2k";1;1;0;"-";"-";"-";0.0137809078456818;0;0;0.011720120212005;0.00028782577920537;"-";"-"
"1";52;"Baiap2";1;0;1;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";53;"Dlg3";1;1;0;"-";"-";"-";0.0145255456055527;0.152739156077391;0;0.788862049040526;0.153025454465036;"-";"-"
"1";54;"Eps8l1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";55;"Cnksr3";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";56;"Dlg1";14;7;7;"-";"-";"-";0.0520266910991402;0.17582185185657;0.00134536217284782;0.807115900288767;0.178721152825591;"-";"-"
"1";57;"Magi2";4;2;2;"-";"-";"-";0.0405738889072868;0.156387560542787;4.02652517750633e-06;0.789891705898919;0.15702033543724;"-";"-"
"1";58;"Lin7b";1;1;0;"-";"-";"-";0.0247922329152461;0;0;4.78276592988875e-18;0.00028782577920537;"-";"-"
"1";59;"BAIAP2";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";60;"Agap2";2;0;2;"-";"-";"-";0.0134012069812141;0;0.00132958375695298;1.9131063719555e-17;0;"-";"-"
"1";61;"Homer1";12;7;5;"-";"-";"-";0.077737337931358;0.195473433281428;0.00133658024157048;0.803572953391523;0.166163710155479;"-";"-"
"1";62;"Homer2";3;1;2;"-";"-";"-";0.0190967199482301;0;0.0013313443042895;0.00104885816688098;0.00028782577920537;"-";"-"
"1";63;"Adora1";1;0;1;"-";"-";"-";0.0134012069812141;0;0.00132292554209021;9.56553185977749e-18;0;"-";"-"
"1";64;"Epb4.1l2";4;4;0;"-";"-";"-";0.0377337437987342;0.306464256386916;0;0.800592471641595;0.309440080772408;"-";"-"
"1";65;"Glrb";4;1;3;"-";"-";"-";0.0188163307565408;0;0.00149409589726829;0.00103803272814023;0.000384724589738421;"-";"-"
"1";66;"Pfn1";3;3;0;"-";"-";"-";0.0191216718564649;0.0283145469425224;0;0.0970394607425275;0.0250391385759663;"-";"-"
"1";67;"Pfn2";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";68;"Enah";1;1;0;"-";"-";"-";0.0188163307565574;0;0;0.00103803272814017;0.000384724589738421;"-";"-"
"1";69;"Tcea1";1;1;0;"-";"-";"-";0.0136466115388099;0.0103127812604046;0;0.0420178149533244;0.00880153967045567;"-";"-"
"1";70;"REXO1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";71;"DPYSL2";1;0;1;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";72;"Numb";1;1;0;"-";"-";"-";0.0247922329152461;0;0;4.78276592988875e-18;0.00028782577920537;"-";"-"
"1";73;"Scn2a1";2;1;1;"-";"-";"-";0.0145255456055527;0.152739156077391;0;0.788862049040526;0.153025454465036;"-";"-"
"1";74;"SCN4B";1;1;0;"-";"-";"-";0.0257479207459339;0.0233292497992337;0;4.78276592988875e-18;0.0236605708227664;"-";"-"
"1";75;"MLLT10";1;0;1;"-";"-";"-";0.0134012069812141;0;0.00159317459355401;9.56553185977749e-18;0;"-";"-"
"1";76;"Epn1";16;7;9;"-";"-";"-";0.0534017217860606;0.373899196336618;0.00757188562687604;0.824965141158283;0.358595976796389;"-";"-"
"1";77;"Epn2";2;2;0;"-";"-";"-";0.0313212722815855;0.0852890567043617;0;0.0105291052544063;0.0826082407009924;"-";"-"
"1";78;"TP53";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";79;"Hipk1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";80;"Arc";3;2;1;"-";"-";"-";0.0714050134935107;0.15647684076305;0;0.789893051608053;0.157164205608479;"-";"-"
"1";81;"Tfpt";4;2;2;"-";"-";"-";0.133834042089313;0.0244710314083754;0.00130694912853343;5.7393191158665e-17;0.0252126826727125;"-";"-"
"1";82;"Ruvbl1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";83;"PLG";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";84;"Smarcd1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";85;"Jun";2;2;0;"-";"-";"-";0.0258345188810032;0;0;1.58532624738949e-07;0.000626328010608443;"-";"-"
"1";86;"Fos";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";87;"Smarca4";1;1;0;"-";"-";"-";0.0140754887870867;0.0439233363656129;0;0.0452617683321326;0.0365809134151784;"-";"-"
"1";88;"Smarcb1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";89;"P2rx7";11;1;10;"-";"-";"-";0.0247922329152461;0;1.14847702730657e-06;1.1478638231733e-16;0.00028782577920537;"-";"-"
"1";90;"ACTB";1;1;0;"-";"-";"-";0.01550854677901;0;0;9.05989941054284e-07;0.00033178760619585;"-";"-"
"1";91;"HSPA8";1;1;0;"-";"-";"-";0.01550854677901;0;0;9.05989941054284e-07;0.00033178760619585;"-";"-"
"1";92;"HSPA4";2;2;0;"-";"-";"-";0.0216003105322281;0.00139526111134504;0;0.00034388692904537;0.00230699551512253;"-";"-"
"1";93;"PTPRZ1";1;1;0;"-";"-";"-";0.01550854677901;0;0;9.05989941054284e-07;0.00033178760619585;"-";"-"
"1";94;"ITGB2";1;1;0;"-";"-";"-";0.01550854677901;0;0;9.05989941054284e-07;0.00033178760619585;"-";"-"
"1";95;"MPP3";1;1;0;"-";"-";"-";0.01550854677901;0;0;9.05989941054284e-07;0.00033178760619585;"-";"-"
"1";96;"LAMA3";1;1;0;"-";"-";"-";0.01550854677901;0;0;9.05989941054284e-07;0.00033178760619585;"-";"-"
"1";97;"ACTN4";1;1;0;"-";"-";"-";0.01550854677901;0;0;9.05989941054284e-07;0.00033178760619585;"-";"-"
"1";98;"SVIL";1;1;0;"-";"-";"-";0.01550854677901;0;0;9.05989941054284e-07;0.00033178760619585;"-";"-"
"1";99;"HSP90AA1";4;2;2;"-";"-";"-";0.0216003105322281;0.00139526111134503;0.00131106063377856;0.00034388692904536;0.00230699551512253;"-";"-"
"1";100;"Ncald";4;1;3;"-";"-";"-";0.0145255456055527;0.152739156077391;0.00447826041341839;0.788862049040527;0.153025454465036;"-";"-"
"1";101;"Cltc";12;12;0;"-";"-";"-";0.0442982306832349;0.458493147962966;0;1;0.440798784967824;"-";"-"
"1";102;"Gapdh";5;5;0;"-";"-";"-";0.032003442776665;0.234945317778323;0;0.860578796271017;0.232224734327388;"-";"-"
"1";103;"Clic4";5;1;4;"-";"-";"-";0.0145255456055527;0.152739156077391;0.00556036965297347;0.788862049040526;0.153025454465036;"-";"-"
"1";104;"Ywhae";5;5;0;"-";"-";"-";0.0472620526688191;0.190385681176289;0;0.803950301338753;0.191710445408296;"-";"-"
"1";105;"Ywhaz";4;4;0;"-";"-";"-";0.0181596001307592;0.214695734079552;0;0.875273604408236;0.209848328227289;"-";"-"
"1";106;"Dnm1";11;10;1;"-";"-";"-";0.0507790606712617;0.380927868471058;0;0.836212993356341;0.369123830645068;"-";"-"
"1";107;"CLIC4";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";108;"CAV1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";109;"Pld2";6;3;3;"-";"-";"-";0.0740523336371108;0;0.00140745006157858;0.00587453714781736;0.00101913806968294;"-";"-"
"1";110;"PLD2";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";111;"PLD1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";112;"Rab11b";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";113;"SREBF2";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";114;"SUV39H2";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";115;"Cggbp1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";116;"TOE1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";117;"Dnaja2";1;1;0;"-";"-";"-";0.0145255456055527;0.152739156077391;0;0.788862049040526;0.153025454465036;"-";"-"
"1";118;"GOLGB1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";119;"Sh3d21";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";120;"Nfe2l2";3;2;1;"-";"-";"-";0.0361832588492781;0;0;3.826212743911e-17;0.00057565155841074;"-";"-"
"1";121;"Atf4";1;0;1;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";122;"Ppara";4;3;1;"-";"-";"-";0.0322927550719146;0.16241216923258;6.52866128789413e-06;0.79237796043417;0.163831232340974;"-";"-"
"1";123;"Dut";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";124;"Ppard";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";125;"Pparg";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";126;"ANXA6";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";127;"Rasa1";1;1;0;"-";"-";"-";0.0264100604025635;0.000155266749842509;0;2.73674585682508e-06;0.000516216839101319;"-";"-"
"1";128;"Gabarap";1;0;1;"-";"-";"-";0.0134012069812141;0;0.00165243315288435;9.56553185977749e-18;0;"-";"-"
"1";129;"Gabrg1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";130;"Gabrg2";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";131;"Pex5";2;2;0;"-";"-";"-";0.0186411168604592;0.176068405876625;0;0.790215064544804;0.176686025287802;"-";"-"
"1";132;"Hspa4";5;5;0;"-";"-";"-";0.0202344732040861;0.217285197406897;0;0.903049244474899;0.218685521997032;"-";"-"
"1";133;"HOMER2";1;0;1;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";134;"Grik1";2;1;1;"-";"-";"-";0.0247922329152461;0;5.33495536444999e-07;9.56553185977749e-18;0.00028782577920537;"-";"-"
"1";135;"SRF";2;1;1;"-";"-";"-";0.0893413798743738;0;0;9.56553185977749e-18;0.000339712689894312;"-";"-"
"1";136;"Ssrp1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";137;"Rps6ka1";1;0;1;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";138;"ETV1";1;1;0;"-";"-";"-";0.0247922329152461;0;0;4.78276592988875e-18;0.00028782577920537;"-";"-"
"1";139;"Snap25";4;3;1;"-";"-";"-";0.0433468690611476;0.186181028290052;0.0013173081642062;0.794078243384255;0.182088190566274;"-";"-"
"1";140;"STX1A";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";141;"STX2";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";142;"STX3";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";143;"STX4";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";144;"STXBP1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";145;"Apba1";4;1;3;"-";"-";"-";0.0683393714100304;0.0245895465400576;0.00397417402601312;1.9131063719555e-17;0.0251810154266125;"-";"-"
"1";146;"Apba2";3;0;3;"-";"-";"-";0.0134012069812141;0;0.00266087507372305;4.78276592988875e-17;0;"-";"-"
"1";147;"Stx5";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";148;"Stxbp1";5;5;0;"-";"-";"-";0.0478190977147037;0.185505731476572;0;0.808524221755752;0.182697257765009;"-";"-"
"1";149;"Stx1a";11;5;6;"-";"-";"-";0.0665066996053275;0.189936814876906;0.0053001410877862;0.799319213636369;0.161547693330652;"-";"-"
"1";150;"Snap29";3;1;2;"-";"-";"-";0.0190967199482301;0;4.89589567918502e-05;5.04768101988657e-08;0.00028782577920537;"-";"-"
"1";151;"Ap2a1";19;5;14;"-";"-";"-";0.0325454747444315;0.157693921965287;0.00994134137539985;0.0295897315120726;0.14590333736052;"-";"-"
"1";152;"Igf1r";2;0;2;"-";"-";"-";0.0134012069812141;0;6.39868659120706e-08;1.9131063719555e-17;0;"-";"-"
"1";153;"Ehd1";2;2;0;"-";"-";"-";0.0272128259262279;0;0;3.86723397838891e-05;0.00061961338540122;"-";"-"
"1";154;"FXYD7";2;0;2;"-";"-";"-";0.0134012069812141;0;0.00268018057476982;1.9131063719555e-17;0;"-";"-"
"1";155;"Atp1a1";8;3;5;"-";"-";"-";0.020523030098999;0.181053703019914;0.0026976322353204;0.830983717597055;0.177674043513272;"-";"-"
"1";156;"Atp1b1";2;2;0;"-";"-";"-";0.0202210585725687;0.152739156077391;0;0.790976341780538;0.153313280244241;"-";"-"
"1";157;"ZHX1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";158;"Zhx1";1;1;0;"-";"-";"-";0.0134884066156809;0;0;0.0558534493750278;0.00033178760619585;"-";"-"
"1";159;"BTG2";1;1;0;"-";"-";"-";0.0247922329152461;0;0;4.78276592988875e-18;0.00028782577920537;"-";"-"
"1";160;"Pick1";1;0;1;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";161;"DYT10";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";162;"CEACAM5";1;1;0;"-";"-";"-";0.0248663526045429;0;0;4.78276592988875e-18;0.000338502231403072;"-";"-"
"1";163;"Hnrnpm";2;1;1;"-";"-";"-";0.0134884066156809;0;0;0.0558534493750278;0.00033178760619585;"-";"-"
"1";164;"Psmc3ip";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";165;"NR3C1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";166;"Lepr";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";167;"Apod";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";168;"Pik3r2";2;0;2;"-";"-";"-";0.0134012069812141;0;8.85379587395908e-06;1.9131063719555e-17;0;"-";"-"
"1";169;"Irs1";12;5;7;"-";"-";"-";0.0818156089407219;0.0564810121908961;0.00182902015314369;0.00495775253835657;0.0597191608327797;"-";"-"
"1";170;"Irs2";5;3;2;"-";"-";"-";0.0512348236382059;0.0327621179904971;0.0013395114478223;0.000400283191263829;0.0344202058254562;"-";"-"
"1";171;"GNAI3";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";172;"Nucb1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";173;"Crhr2";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";174;"UCN";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";175;"Rac1";4;1;3;"-";"-";"-";0.0145255456055523;0.152739156077391;0.00132266880274836;0.788862049040527;0.153025454465036;"-";"-"
"1";176;"MECR";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";177;"Hnf4a";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";178;"Thrb";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";179;"Gabrr3";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";180;"Sqstm1";13;9;4;"-";"-";"-";0.115629716928111;0.0863698051075324;1.7114073036079e-05;0.0339891286670047;0.0904643854218067;"-";"-"
"1";181;"Slc40a1";4;2;2;"-";"-";"-";0.0444188884072903;0.0291396221415363;0.00131222407552065;0.00207429238363701;0.0300776137441763;"-";"-"
"1";182;"Prkcz";5;3;2;"-";"-";"-";0.0464173140097212;0.0291396221415363;0.00131038811701608;0.0031853560907322;0.0303273026343824;"-";"-"
"1";183;"Kcnab2";7;3;4;"-";"-";"-";0.0531309316326807;0.161640678666016;0.00131908605550854;0.79093092826857;0.162827209712073;"-";"-"
"1";184;"Csnk1e";3;0;3;"-";"-";"-";0.0134012069812141;0;0;4.78276592988875e-17;0;"-";"-"
"1";185;"Per1";1;1;0;"-";"-";"-";0.0171982156258914;0;0;4.78276592988875e-18;0.00028782577920537;"-";"-"
"1";186;"Per2";5;3;2;"-";"-";"-";0.161518751408172;0;5.32796463558644e-07;5.7393191158665e-17;0.00104407690619988;"-";"-"
"1";187;"Per3";1;1;0;"-";"-";"-";0.0171982156258914;0;0;4.78276592988875e-18;0.00028782577920537;"-";"-"
"1";188;"CEBPA";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";189;"Atf2";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";190;"CEBPB";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";191;"Clip1";1;0;1;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";192;"CLASP2";1;1;0;"-";"-";"-";0.0247922329152461;0;0;4.78276592988875e-18;0.00028782577920537;"-";"-"
"1";193;"Grm7";4;3;1;"-";"-";"-";0.0443538928635429;0.061277548906928;0.00159317459355401;0.0022044411707255;0.060858390487532;"-";"-"
"1";194;"FLNA";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";195;"Grm5";4;2;2;"-";"-";"-";0.0380075803635769;0.0298564472349554;1.73214871013381e-05;0.00105575364708494;0.0259551026211981;"-";"-"
"1";196;"Grm8";6;3;3;"-";"-";"-";0.0766802463259837;0.00319464889439297;9.30236612854136e-05;2.89620363831176e-06;0.00465749396106685;"-";"-"
"1";197;"Cib1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";198;"Plk2";9;4;5;"-";"-";"-";0.139728224448206;0;1.73895799966537e-05;1.1478638231733e-16;0.00146373946769277;"-";"-"
"1";199;"Plk3";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";200;"Ngfr";4;1;3;"-";"-";"-";0.0166873574486325;0.00340711359061652;1.73441845782307e-05;0.00354313107301907;0.00378881942711588;"-";"-"
"1";201;"Maged1";3;2;1;"-";"-";"-";0.106379522614632;0.000532830182928662;0;1.37000275439752e-05;0.00122693149918375;"-";"-"
"1";202;"CELF2";1;0;1;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";203;"Apob";1;1;0;"-";"-";"-";0.0247922329152461;0;0;4.78276592988875e-18;0.00028782577920537;"-";"-"
"1";204;"Myo7a";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";205;"Keap1";0;0;0;"-";"-";"-";0.0134012069812141;0;0;9.56553185977749e-18;0;"-";"-"
"1";206;"SH3GLB1";2;1;1;"-";"-";"-";0.0893413798743738;0;0;9.56553185977749e-18;0.000339712689894312;"-";"-"
"1";207;"Map4k3";2;1;1;"-";"-";"-";0.0893413798743055;0;0;9.56553185977749e-18;0.000339712689894312;"-";"-"
