"Layer";"Node";"Label";"Strength";"StrengthIn";"StrengthOut";"Degree";"DegreeIn";"DegreeOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1-Multi";51;"Ube2k";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";52;"Baiap2";"-";"-";"-";7;0;7;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";53;"Dlg3";"-";"-";"-";5;5;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";54;"Eps8l1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";55;"Cnksr3";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";56;"Dlg1";"-";"-";"-";21;12;9;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";57;"Magi2";"-";"-";"-";8;6;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";58;"Lin7b";"-";"-";"-";3;3;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";59;"BAIAP2";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";60;"Agap2";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";61;"Homer1";"-";"-";"-";15;8;7;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";62;"Homer2";"-";"-";"-";4;2;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";63;"Adora1";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";64;"Epb4.1l2";"-";"-";"-";5;5;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";65;"Glrb";"-";"-";"-";6;2;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";66;"Pfn1";"-";"-";"-";4;4;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";67;"Pfn2";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";68;"Enah";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";69;"Tcea1";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";70;"REXO1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";71;"DPYSL2";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";72;"Numb";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";73;"Scn2a1";"-";"-";"-";4;1;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";74;"SCN4B";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";75;"MLLT10";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";76;"Epn1";"-";"-";"-";23;11;12;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";77;"Epn2";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";78;"TP53";"-";"-";"-";5;4;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";79;"Hipk1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";80;"Arc";"-";"-";"-";3;2;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";81;"Tfpt";"-";"-";"-";6;3;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";82;"Ruvbl1";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";83;"PLG";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";84;"Smarcd1";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";85;"Jun";"-";"-";"-";5;5;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";86;"Fos";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";87;"Smarca4";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";88;"Smarcb1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";89;"P2rx7";"-";"-";"-";12;2;10;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";90;"ACTB";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";91;"HSPA8";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";92;"HSPA4";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";93;"PTPRZ1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";94;"ITGB2";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";95;"MPP3";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";96;"LAMA3";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";97;"ACTN4";"-";"-";"-";3;2;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";98;"SVIL";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";99;"HSP90AA1";"-";"-";"-";4;2;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";100;"Ncald";"-";"-";"-";6;1;5;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";101;"Cltc";"-";"-";"-";14;14;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";102;"Gapdh";"-";"-";"-";7;6;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";103;"Clic4";"-";"-";"-";9;2;7;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";104;"Ywhae";"-";"-";"-";8;8;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";105;"Ywhaz";"-";"-";"-";7;6;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";106;"Dnm1";"-";"-";"-";22;20;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";107;"CLIC4";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";108;"CAV1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";109;"Pld2";"-";"-";"-";7;3;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";110;"PLD2";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";111;"PLD1";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";112;"Rab11b";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";113;"SREBF2";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";114;"SUV39H2";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";115;"Cggbp1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";116;"TOE1";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";117;"Dnaja2";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";118;"GOLGB1";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";119;"Sh3d21";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";120;"Nfe2l2";"-";"-";"-";5;2;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";121;"Atf4";"-";"-";"-";3;2;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";122;"Ppara";"-";"-";"-";9;5;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";123;"Dut";"-";"-";"-";4;1;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";124;"Ppard";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";125;"Pparg";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";126;"ANXA6";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";127;"Rasa1";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";128;"Gabarap";"-";"-";"-";7;1;6;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";129;"Gabrg1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";130;"Gabrg2";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";131;"Pex5";"-";"-";"-";5;3;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";132;"Hspa4";"-";"-";"-";11;11;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";133;"HOMER2";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";134;"Grik1";"-";"-";"-";5;2;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";135;"SRF";"-";"-";"-";7;1;6;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";136;"Ssrp1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";137;"Rps6ka1";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";138;"ETV1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";139;"Snap25";"-";"-";"-";24;13;11;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";140;"STX1A";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";141;"STX2";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";142;"STX3";"-";"-";"-";3;1;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";143;"STX4";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";144;"STXBP1";"-";"-";"-";4;0;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";145;"Apba1";"-";"-";"-";10;4;6;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";146;"Apba2";"-";"-";"-";6;3;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";147;"Stx5";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";148;"Stxbp1";"-";"-";"-";17;14;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";149;"Stx1a";"-";"-";"-";18;9;9;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";150;"Snap29";"-";"-";"-";3;1;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";151;"Ap2a1";"-";"-";"-";19;5;14;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";152;"Igf1r";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";153;"Ehd1";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";154;"FXYD7";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";155;"Atp1a1";"-";"-";"-";11;5;6;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";156;"Atp1b1";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";157;"ZHX1";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";158;"Zhx1";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";159;"BTG2";"-";"-";"-";3;2;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";160;"Pick1";"-";"-";"-";10;8;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";161;"DYT10";"-";"-";"-";3;1;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";162;"CEACAM5";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";163;"Hnrnpm";"-";"-";"-";3;2;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";164;"Psmc3ip";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";165;"NR3C1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";166;"Lepr";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";167;"Apod";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";168;"Pik3r2";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";169;"Irs1";"-";"-";"-";17;9;8;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";170;"Irs2";"-";"-";"-";5;3;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";171;"GNAI3";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";172;"Nucb1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";173;"Crhr2";"-";"-";"-";9;3;6;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";174;"UCN";"-";"-";"-";3;1;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";175;"Rac1";"-";"-";"-";6;1;5;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";176;"MECR";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";177;"Hnf4a";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";178;"Thrb";"-";"-";"-";12;1;11;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";179;"Gabrr3";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";180;"Sqstm1";"-";"-";"-";29;13;16;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";181;"Slc40a1";"-";"-";"-";9;3;6;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";182;"Prkcz";"-";"-";"-";17;6;11;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";183;"Kcnab2";"-";"-";"-";9;5;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";184;"Csnk1e";"-";"-";"-";4;0;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";185;"Per1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";186;"Per2";"-";"-";"-";5;3;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";187;"Per3";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";188;"CEBPA";"-";"-";"-";3;2;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";189;"Atf2";"-";"-";"-";4;1;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";190;"CEBPB";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";191;"Clip1";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";192;"CLASP2";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";193;"Grm7";"-";"-";"-";12;5;7;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";194;"FLNA";"-";"-";"-";3;3;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";195;"Grm5";"-";"-";"-";11;5;6;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";196;"Grm8";"-";"-";"-";22;3;19;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";197;"Cib1";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";198;"Plk2";"-";"-";"-";14;6;8;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";199;"Plk3";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";200;"Ngfr";"-";"-";"-";10;6;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";201;"Maged1";"-";"-";"-";4;3;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";202;"CELF2";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";203;"Apob";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";204;"Myo7a";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";205;"Keap1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";206;"SH3GLB1";"-";"-";"-";4;2;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";207;"Map4k3";"-";"-";"-";4;2;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";208;"NFASC";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";209;"Sdcbp";"-";"-";"-";14;10;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";210;"Sdcbp2";"-";"-";"-";5;3;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";211;"Caskin1";"-";"-";"-";14;0;14;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";212;"Cask";"-";"-";"-";14;13;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";213;"DLG4";"-";"-";"-";6;3;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";214;"Cript";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";215;"Kcna4";"-";"-";"-";3;2;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";216;"Grin2b";"-";"-";"-";13;11;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";217;"Rgs12";"-";"-";"-";10;3;7;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";218;"CXCR2";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";219;"NRIP1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";220;"Adrb2";"-";"-";"-";5;1;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";221;"Akap5";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";222;"Prkcg";"-";"-";"-";17;4;13;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";223;"Tcfe2a";"-";"-";"-";4;1;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";224;"Twist1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";225;"Id3";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";226;"Psmd9";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";227;"Rps6kb1";"-";"-";"-";3;1;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";228;"CSNK2B";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";229;"Mtor";"-";"-";"-";4;1;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";230;"EIF4EBP1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";231;"Eif4e";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";232;"EIF4G1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";233;"Thra";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";234;"PIK3R1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";235;"TSC1";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";236;"GPHN";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";237;"Tsc1";"-";"-";"-";7;4;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";238;"Ren";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";239;"Nefl";"-";"-";"-";5;3;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";240;"MTOR";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";241;"Stat3";"-";"-";"-";2;1;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";242;"FKBP1A";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";243;"Coasy";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";244;"Eif4ebp1";"-";"-";"-";3;3;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";245;"INSR";"-";"-";"-";6;0;6;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";246;"Grb14";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";247;"Tnr";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";248;"Bcan";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";249;"Ephb1";"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";250;"EFNB2";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";251;"Itpr2";"-";"-";"-";3;0;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";252;"TRPC4";"-";"-";"-";1;1;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";253;"Slc12a3";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";254;"Pdia3";"-";"-";"-";5;5;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";255;"Uxs1";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";256;"Akt1";"-";"-";"-";4;4;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";257;"Nutf2";"-";"-";"-";6;2;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";258;"Ran";"-";"-";"-";4;4;0;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";259;"Amph";"-";"-";"-";26;10;16;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";260;"Sos1";"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";261;"Pacsin1";"-";"-";"-";2;2;0;"-";"-";"-";"-";"-";"-";"-"
