"Layer";"Node";"Label";"Degree";"DegreeIn";"DegreeOut";"Strength";"StrengthIn";"StrengthOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1";70;"col-41";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";71;"T23B5.1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";72;"lgc-40";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";73;"W09C5.1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";74;"air-2";8;0;8;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";75;"C14F11.6";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";76;"asb-2";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";77;"F41C3.5";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";78;"icp-1";15;1;14;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";79;"pmk-1";22;4;18;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";80;"B0336.7";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";81;"csn-5";31;1;30;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";82;"cky-1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";83;"mak-2";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";84;"rskn-2";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";85;"farl-11";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";86;"nhr-4";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";87;"tag-196";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";88;"F54D5.7";5;1;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";89;"npp-9";13;1;12;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";90;"ogt-1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";91;"unc-43";8;2;6;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";92;"R02F2.9";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";93;"T09B4.9";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";94;"T12G3.1";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";95;"gsy-1";10;1;9;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";96;"ebp-3";5;1;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";97;"grl-15";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";98;"B0238.12";4;2;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";99;"rpl-4";9;1;8;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";100;"carboxylesterase";3;0;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";101;"dab-1";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";102;"gosr-2.1";3;0;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";103;"C15H9.4";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";104;"F17C11.9";8;1;7;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";105;"unc-64";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";106;"nhr-10";4;0;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";107;"rad-26";15;1;14;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";108;"zen-4";11;1;10;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";109;"ZK930.3";9;1;8;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";110;"B0286.3";0;0;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";111;"ntl-2";3;0;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";112;"nhr-111";65;4;61;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";113;"SLP-1";2;0;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";114;"R07H5.8";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";115;"synaptobrevin";1;0;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";116;"T23G7.3";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";117;"rps-0";7;1;6;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";118;"rps-21";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";119;"B0414.8";5;0;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";120;"nhr-60";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";121;"B0416.5";1;0;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";122;"cyn-5";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";123;"spk-1";30;2;28;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";124;"B0035.1";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";125;"obr-4";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";126;"daf-21";18;2;16;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";127;"nurf-1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";128;"cey-2";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";129;"H02I12.5";17;2;15;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";130;"T19A5.1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";131;"ddl-2";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";132;"tag-342";1;0;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";133;"tbp-1";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";134;"valv-1";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";135;"lin-10";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";136;"dyci-1";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";137;"set-14";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";138;"F18A1.6";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";139;"atp-3";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";140;"rpl-5";5;1;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";141;"K04F10.7";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";142;"T21H3.1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";143;"lst-3";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";144;"Y39G10AR.17";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";145;"B0513.2";1;0;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";146;"T05E7.5";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";147;"C01B10.3";1;0;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";148;"T18D3.7";9;1;8;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";149;"C01B10.4";2;0;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";150;"R03G5.6";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";151;"R11D1.3";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";152;"C01B10.8";21;1;20;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";153;"C04E12.6";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";154;"str-131";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";155;"C14B9.8";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";156;"C14F11.4";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";157;"pabp-2";5;1;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";158;"C46C11.3";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";159;"C53C11.2";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";160;"lips-1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";161;"F46A9.2";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";162;"dpy-17";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";163;"F59A1.11";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";164;"K02D3.1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";165;"sut-1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";166;"wrt-5";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";167;"W06B11.1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";168;"W07G1.5";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";169;"W10D9.5";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";170;"psa-1";16;1;15;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";171;"Y58A7A.1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";172;"ins-6";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";173;"C01F6.2";3;0;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";174;"K10C8.3";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";175;"lst-1";24;3;21;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";176;"ZK1055.7";6;1;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";177;"C01G5.8";2;0;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";178;"unc-84";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";179;"smo-1";22;2;20;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";180;"erm-1";5;1;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";181;"tag-60";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";182;"C18B2.5";7;2;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";183;"asp-3";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";184;"umps-1";12;1;11;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";185;"gst-33";3;0;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";186;"ftn-1";9;1;8;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";187;"ftn-2";8;3;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";188;"bath-40";4;2;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";189;"knl-1";6;1;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";190;"rsp-8";5;2;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";191;"vit-2";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";192;"F15E11.15";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";193;"epn-1";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";194;"pbs-6";17;4;13;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";195;"C06A8.1";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";196;"C06G3.6";11;1;10;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";197;"fbxa-166";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";198;"vha-16";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";199;"D1005.1";2;2;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";200;"wve-1";6;1;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";201;"brp-1";21;1;20;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";202;"ZC411.1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";203;"ZK1098.4";20;1;19;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";204;"pqn-5";44;7;37;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";205;"abu-1";10;3;7;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";206;"abu-8";9;2;7;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";207;"col-80";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";208;"lys-8";6;2;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";209;"rps-3";8;1;7;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";210;"rpl-13";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";211;"F07A5.2";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";212;"cyp-14A5";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";213;"col-20";7;2;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";214;"pqn-32";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";215;"lbp-1";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";216;"F43E2.5";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";217;"F44D12.4";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";218;"F58F12.1";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";219;"ile-1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";220;"beta-synthase";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";221;"sodh-1";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";222;"rpl-16";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";223;"M02G9.1";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";224;"M195.2";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";225;"pqn-57";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";226;"abu-11";34;10;24;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";227;"rps-19";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";228;"T20F5.4";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";229;"fat-6";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";230;"phospholipase";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";231;"atn-1";96;8;88;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";232;"W09D10.1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";233;"lys-1";4;2;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";234;"lys-2";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";235;"pbs-3";7;2;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";236;"csn-6";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";237;"rpl-1";5;1;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";238;"rnr-2";1;0;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";239;"lips-2";1;0;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";240;"sms-1";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";241;"lgc-9";1;0;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";242;"lmn-1";30;1;29;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";243;"ikb-1";16;3;13;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";244;"C36C9.1";6;1;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";245;"ubq-1";6;2;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";246;"psf-1";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";247;"bath-41";5;1;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";248;"F52C6.2";11;2;9;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";249;"nhl-1";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";250;"srx-90";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";251;"K04G2.6";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";252;"R02F2.5";24;1;23;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";253;"T04F8.7";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";254;"vha-15";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";255;"aco-1";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";256;"rnh-1.3";6;1;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";257;"F25B3.6";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";258;"F57B10.5";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";259;"rpl-7A";4;1;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";260;"his-72";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";261;"C05C10.5";3;0;3;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";262;"F54D10.7";9;1;8;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";263;"C05C8.6";6;1;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";264;"gst-24";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";265;"F52B11.1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";266;"dre-1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";267;"gly-4";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";268;"Y7A5A.2";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";269;"C05D11.10";5;1;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";270;"C03C10.4";6;1;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";271;"F49H12.3";4;2;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";272;"bbs-5";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";273;"hcp-1";6;1;5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";274;"snx-1";17;2;15;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";275;"C18E9.9";3;1;2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";276;"C36H8.1";2;1;1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";277;"wdfy-2";14;2;12;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";278;"F17E9.5";6;2;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";279;"cup-2";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"1";280;"drr-1";1;1;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
