"";"Layer";"Node";"p=0.05";"p=0.1";"p=0.14";"p=0.19";"p=0.24";"p=0.29";"p=0.33";"p=0.38";"p=0.43";"p=0.48";"p=0.52";"p=0.57";"p=0.62";"p=0.67";"p=0.71";"p=0.76";"p=0.81";"p=0.86";"p=0.9";"p=0.95"
"22";2;8;0,183369249844884;0,183298734704212;0,183235712604359;0,183147294800504;0,183046252812254;0,182929990624525;0,182823785665667;0,182670888653331;0,182490221483073;0,182273917537159;0,182067860207583;0,181755815273227;0,181361343034337;0,180847698060904;0,180310423125645;0,179391004935548;0,177999478851359;0,175650445853523;0,172170288439726;0,160808724525605
"23";2;9;0,162081608687716;0,162012358184419;0,161950835952275;0,16186498956817;0,16176741384101;0,161655677799365;0,161553999797506;0,161408128057453;0,161236351824554;0,161031312766394;0,160836453226047;0,160541995940937;0,160170527866886;0,159687705619484;0,159183378838155;0,158321431907893;0,157018523418205;0,1548217717711;0,151571308683881;0,140985854668887
"24";2;10;0,160281330763732;0,160212128410186;0,160150687543332;0,160065003668829;0,159967668173158;0,159856263990859;0,159754929508913;0,159609604480313;0,159438534667321;0,159234404745455;0,159040458819496;0,158747449099409;0,158377888977793;0,157897638575387;0,157396072709832;0,156538958177078;0,155243522752189;0,153059640516039;0,149828615294096;0,139308901963226
"25";2;11;0,1602814787448;0,160212273601461;0,160150830562354;0,16006514404495;0,159967805984811;0,1598563993146;0,159755062896429;0,159609735514287;0,159438663421456;0,159234531293787;0,159040583657467;0,158747571869943;0,158378009764744;0,15789775747316;0,157396190176899;0,156539073986296;0,155243637116676;0,153059753824571;0,149828728387935;0,139309017848725
"26";2;12;0,165083070345092;0,165013714452368;0,164952037145266;0,164865896356621;0,164767897521783;0,164655586462865;0,164553318953666;0,164406515491328;0,164233542094504;0,164026968737332;0,163830571767008;0,163533684100558;0,163159019075343;0,162671894179077;0,162162953511437;0,161292938084049;0,159977561411231;0,15775935006374;0,154476485621948;0,143781474013673
"27";2;13;0,124601966409274;0,124531354045103;0,12446967580911;0,124384944153445;0,124290140112061;0,124183110068198;0,124086831011549;0,123950147547973;0,123790860920955;0,123602479230975;0,123424760043073;0,123157962476478;0,122823521046577;0,122391199712256;0,121941523957743;0,121175826365347;0,120022488275546;0,118084053522848;0,115223964479242;0,105953038820923
"28";2;14;0,151284519125446;0,151215419454625;0,151154278853639;0,15106927899196;0,150973021095677;0,150863157423932;0,150763448821941;0,150620746695245;0,15045310262566;0,150253416205152;0,150063959552721;0,149778092803032;0,149417981656416;0,148950503889011;0,148462676565946;0,147629646094871;0,146371504600905;0,144251908235636;0,141118037949313;0,130927045493814
"29";3;1;0,133584883260379;0,133514984529137;0,133453666980067;0,133369093937926;0,133274081929807;0,133166419508205;0,133069278464893;0,132930989189371;0,132769385682817;0,132577793947428;0,13239669258378;0,132124341439066;0,131782360747426;0,13133965277097;0,130878664943773;0,130092959362578;0,128908457641515;0,126916248166063;0,123975317576191;0,114438028452972
"30";3;2;0,124602930530425;0,124532349983089;0,124470700376311;0,124386009134234;0,124291251561834;0,124184275284887;0,124088045568405;0,123951433439243;0,123792231472193;0,123603951558698;0,123426329668338;0,123159679962919;0,122825426185217;0,122393350205378;0,121943932135653;0,121178677655559;0,120026014751619;0,118088730705097;0,115230368247894;0,105965196674301
"31";3;3;0,154541002686692;0,154471910933301;0,154410699838978;0,154325503382858;0,154228910862321;0,154118550543735;0,154018307126952;0,153874730403722;0,15370593191535;0,15350473672626;0,153313747971496;0,153025433706003;0,152662073777249;0,152190192848177;0,151697620619051;0,150856259849309;0,149585202560992;0,147443320284975;0,144275742414874;0,133970506975373
"32";3;4;0,124602930530424;0,124532349983089;0,124470700376309;0,124386009134234;0,124291251561834;0,124184275284887;0,124088045568405;0,123951433439243;0,123792231472193;0,123603951558699;0,123426329668338;0,12315967996292;0,122825426185217;0,122393350205378;0,121943932135654;0,121178677655559;0,120026014751618;0,118088730705097;0,115230368247895;0,105965196674301
"33";3;5;0,193597620584259;0,193526192724636;0,19346221673586;0,193372285595898;0,1932693159367;0,193150633091481;0,193042068638315;0,192885582289529;0,192700449753428;0,192478563105464;0,192267008949735;0,191946397593183;0,191540798274642;0,191012326456605;0,190459264587405;0,189512397081702;0,188078660250658;0,185657234100832;0,182068006090459;0,170338009895355
"34";3;6;0,154541002686692;0,154471910933301;0,154410699838978;0,154325503382858;0,154228910862321;0,154118550543735;0,154018307126951;0,153874730403722;0,15370593191535;0,15350473672626;0,153313747971496;0,153025433706003;0,152662073777248;0,152190192848177;0,151697620619052;0,150856259849309;0,149585202560992;0,147443320284975;0,144275742414875;0,133970506975373
"35";3;7;0,124602930530424;0,124532349983088;0,124470700376309;0,124386009134233;0,124291251561834;0,124184275284885;0,124088045568403;0,123951433439244;0,123792231472194;0,1236039515587;0,123426329668339;0,123159679962921;0,122825426185217;0,122393350205378;0,121943932135655;0,121178677655559;0,120026014751618;0,118088730705097;0,115230368247896;0,1059651966743
"36";3;8;0,124602930530423;0,124532349983088;0,124470700376307;0,124386009134233;0,124291251561834;0,124184275284885;0,124088045568403;0,123951433439244;0,123792231472194;0,1236039515587;0,123426329668339;0,123159679962921;0,122825426185217;0,122393350205378;0,121943932135655;0,121178677655559;0,120026014751618;0,118088730705097;0,115230368247896;0,1059651966743
"37";3;9;0,15753954710353;0,157470425989672;0,157409118585962;0,157323698698745;0,157226751372678;0,157115881750102;0,157015099578738;0,156870652345471;0,156700715457764;0,156498042288853;0,15630555937365;0,156014866500367;0,155648358645878;0,155172220995499;0,154675068966184;0,153825677980512;0,152542183668663;0,150378859747599;0,147178873635634;0,136763970705876
"38";3;10;0,16654181487187;0,166472428619673;0,166410695374394;0,166324439741459;0,166226268635966;0,166113717601075;0,16601120044958;0,165863998246167;0,165690508089654;0,165483268172647;0,165286200281423;0,164988248174412;0,16461217849203;0,164123158318278;0,163612181549829;0,162738600056874;0,161417705043721;0,159189983702829;0,155892740887582;0,145148911876588
"39";3;11;0,16654181487187;0,166472428619674;0,166410695374395;0,166324439741459;0,166226268635966;0,166113717601075;0,16601120044958;0,165863998246166;0,165690508089654;0,165483268172647;0,165286200281423;0,164988248174412;0,16461217849203;0,164123158318278;0,163612181549829;0,162738600056874;0,161417705043721;0,159189983702829;0,155892740887582;0,145148911876588
"40";3;12;0,169545949128498;0,169476396940032;0,169414461600011;0,1693278544926;0,169229205032843;0,169116025485587;0,16901287724616;0,168864692810472;0,168689956552967;0,168481134917541;0,168282492719724;0,167982065421956;0,167602755374032;0,1671093905064;0,166593767195772;0,165712077628853;0,164378676311696;0,162129458820488;0,15879978707342;0,147946370009177
"41";3;13;0,124602930530422;0,124532349983087;0,124470700376307;0,124386009134232;0,124291251561834;0,124184275284882;0,124088045568401;0,123951433439244;0,123792231472196;0,123603951558701;0,123426329668339;0,123159679962922;0,122825426185216;0,122393350205378;0,121943932135657;0,12117867765556;0,120026014751616;0,118088730705097;0,115230368247898;0,105965196674298
"42";3;14;0,148545188680462;0,148476096462955;0,148415032570462;0,148330228506833;0,148234293567547;0,148124902149215;0,148025698073342;0,147883816571286;0,147717251118273;0,147518970075146;0,147330937542712;0,147047342005785;0,146690241213609;0,146226838758384;0,145743399419342;0,144918067341308;0,143671854399709;0,141572828337365;0,138470048266469;0,128384132167619
"43";4;1;0,138714385527585;0,138644911912686;0,138583803862109;0,138499310866693;0,138404150503886;0,138296074914688;0,138198380876649;0,138059069886936;0,137895999357366;0,137702380529266;0,137519146341956;0,137243295607053;0,136896564981636;0,136447310564162;0,135979186682036;0,135180838636451;0,133976584927097;0,131950098051283;0,128957116219415;0,119242574486195
"44";4;2;0,228242683682155;0,228166985616599;0,228098858876122;0,228002679393998;0,227892086356465;0,227764136461721;0,22764674288954;0,227477071601623;0,22727580506584;0,227034013961888;0,226803051899087;0,226452440546983;0,226008161196195;0,225428455609772;0,224821077938819;0,223780103532672;0,222202091003315;0,219533775778201;0,215573068127973;0,202589072661135
"45";4;3;0,124605082872525;0,12453457585956;0,124472992287011;0,124388394090514;0,124293743310571;0,124186890394765;0,124090773730317;0,123954324842339;0,123795316358111;0,123607268758082;0,123429868718574;0,123163555786735;0,122829728874057;0,122398210243811;0,121949376690754;0,12118512547685;0,120033986929828;0,118099288555294;0,115244774480061;0,105992075043676
"46";4;4;0,17555335986804;0,17548355131921;0,175421277118822;0,175334055906437;0,175234548000576;0,175120221063414;0,175015908228976;0,174865896394151;0,174688825828622;0,174477025403915;0,174275407109291;0,17397028599912;0,173584813691778;0,173083167306785;0,172558671810994;0,171661477104375;0,170304124098283;0,168013675084047;0,164621689742001;0,153556627345733
"47";4;5;0,124605082872525;0,124534575859559;0,12447299228701;0,124388394090512;0,12429374331057;0,124186890394765;0,124090773730316;0,12395432484234;0,123795316358111;0,123607268758083;0,123429868718574;0,123163555786735;0,122829728874057;0,12239821024381;0,121949376690755;0,12118512547685;0,120033986929828;0,118099288555294;0,115244774480062;0,105992075043676
"48";4;6;0,129118280228443;0,129047737520732;0,12898604210693;0,128901186803543;0,128806129985612;0,128698696587647;0,128601967771821;0,128464532621247;0,128304238231021;0,128114526040295;0,127935447629704;0,127666470314414;0,127329129020956;0,126892876199344;0,126438969672043;0,125665870415334;0,124501139539789;0,122543319707281;0,119654632566638;0,110294316242588
"49";4;7;0,283214816805101;0,28313016746279;0,283053754299792;0,282945582716168;0,282820865849383;0,282676230823984;0,282543274406184;0,282350776068663;0,282122038377679;0,281846823041662;0,281583609453843;0,281183588574684;0,280676129060512;0,280013307077781;0,279318254974924;0,27812601365176;0,276316951829278;0,27325439636083;0,26870169425739;0,253723708329707
"50";4;8;0,143206011476019;0,143136711278056;0,143075625744069;0,142990997932515;0,142895496697274;0,142786839803199;0,142688477673201;0,14254802852802;0,142383409844923;0,142187725330184;0,142002364951722;0,141723082332352;0,141371756515887;0,140916233051678;0,140441323002143;0,139631018600016;0,138408172334251;0,136349537081796;0,133307873152127;0,123428353466928
"51";4;9;0,15518949238996;0,155120382245828;0,155059148034782;0,154973910759213;0,154877262178234;0,154766827827819;0,154666509875114;0,154522816952284;0,15435387088922;0,154152488263721;0,15396131288623;0,153672705117812;0,153308960793492;0,152836564107326;0,152343439708078;0,151501113612297;0,150228561809963;0,148084091166157;0,144912549233185;0,134593113774492
"52";4;10;0,143207107907753;0,143137786620448;0,143076684681315;0,142992036930573;0,142896516371208;0,142787840754522;0,142689464072617;0,142548997265113;0,142384361505201;0,142188660505942;0,142003287378053;0,141723989397914;0,141372648916338;0,140917111586708;0,140442191143813;0,139631874910973;0,138409018760281;0,136350377260668;0,133308714330367;0,123429225237053
"53";4;11;0,143207107907753;0,143137786620447;0,143076684681315;0,142992036930573;0,142896516371208;0,142787840754521;0,142689464072617;0,142548997265113;0,142384361505201;0,142188660505942;0,142003287378053;0,141723989397914;0,141372648916338;0,140917111586708;0,140442191143814;0,139631874910973;0,13840901876028;0,136350377260668;0,133308714330367;0,123429225237052
"54";4;12;0,129118280228441;0,129047737520731;0,128986042106927;0,128901186803541;0,128806129985612;0,128698696587645;0,128601967771818;0,128464532621247;0,128304238231023;0,128114526040297;0,127935447629704;0,127666470314417;0,127329129020956;0,126892876199343;0,126438969672044;0,125665870415334;0,124501139539788;0,122543319707282;0,119654632566641;0,110294316242586
"55";4;13;0,129118280228441;0,129047737520731;0,128986042106927;0,128901186803541;0,128806129985612;0,128698696587645;0,128601967771818;0,128464532621247;0,128304238231023;0,128114526040298;0,127935447629704;0,127666470314417;0,127329129020956;0,126892876199343;0,126438969672046;0,125665870415334;0,124501139539788;0,122543319707282;0,119654632566641;0,110294316242586
"56";4;14;0,1297504839703;0,12968016897782;0,129618634053076;0,129533949947368;0,129439028292319;0,129331689314245;0,129235002536304;0,129097571135651;0,128937215878725;0,128747362851438;0,128568099704175;0,128298775178862;0,127960913736165;0,127523894056342;0,127069114573729;0,12629441738227;0,125127123330407;0,12316477221201;0,120269128153575;0,110884991586023
"57";5;1;0,124600710988977;0,124530057399697;0,124468342065084;0,124383558035514;0,124288693767838;0,124181594034854;0,124085251024173;0,12394847509588;0,123789078731108;0,123600565119847;0,123422719822297;0,123155730624866;0,122821046027126;0,122388406815225;0,121938397292615;0,121172125970579;0,120017914213873;0,118077992058939;0,115215675069007;0,105937360777865
"58";5;2;0,124600710988977;0,124530057399697;0,124468342065084;0,124383558035514;0,124288693767838;0,124181594034854;0,124085251024172;0,12394847509588;0,123789078731109;0,123600565119848;0,123422719822297;0,123155730624866;0,122821046027126;0,122388406815225;0,121938397292615;0,12117212597058;0,120017914213873;0,118077992058939;0,115215675069007;0,105937360777865
"59";5;3;0,13178030336122;0,131710324219661;0,131648973336069;0,131564401857006;0,13146944580515;0,13136190249644;0,131264909855762;0,13112688504186;0,130965652433761;0,130774565460271;0,130593990020894;0,130322495228288;0,129981668837377;0,129540542192153;0,129081269328943;0,128298585193288;0,127118769209628;0,125134603361353;0,12220568355618;0,112707344702012
"60";5;4;0,130584871478017;0,130514777164263;0,130453367038337;0,130368767212175;0,1302738401185;0,130166392089145;0,130069531304024;0,129931753845912;0,129770879687872;0,129580290749943;0,129400241034641;0,129129610852966;0,128789960091931;0,128350455740053;0,127892952651381;0,127113405516413;0,125938491989473;0,123962832880443;0,121046821468087;0,111592274258274
"61";5;5;0,190927800868405;0,190856468239436;0,190792599689891;0,190702847746511;0,190600115274841;0,190481738614875;0,19037347827199;0,190217461467742;0,190032920636562;0,189811781085766;0,189600967482918;0,189281515856702;0,188877427838178;0,188350971485836;0,187800052034077;0,186856891034188;0,185428790472144;0,183016813998156;0,179441236572997;0,167751121972763
"62";5;6;0,142547777952227;0,142478508652856;0,14241743541632;0,142332805647467;0,14223728063652;0,142128574598542;0,142030151778683;0,141889594909422;0,141724825398348;0,141528935578895;0,141343360977156;0,141063728563874;0,140711928993785;0,140255751891008;0,139780126589002;0,138968545235515;0,137743674684627;0,135681434666159;0,132634065568704;0,122732978936876
"63";5;7;0,124622837931343;0,124551824517128;0,124489860527741;0,124404818690789;0,124309761394669;0,124202541740131;0,124106162849441;0,123969429572731;0,123810191875076;0,123621980893549;0,123444507926198;0,123178195399121;0,122844503923839;0,122413313903164;0,12196494940054;0,121201699380403;0,12005239419355;0,118121387580203;0,115273457570981;0,106052206867893
"64";5;8;0,174948509483174;0,174878559751301;0,17481616449034;0,174728779981145;0,174629092931513;0,174514567537491;0,174410079034704;0,174259821577352;0,174082469164893;0,173870339960315;0,173668414765563;0,173362836923453;0,172976796043874;0,172474417197114;0,171949159337375;0,17105065891089;0,16969130963261;0,167397401845814;0,164000038920555;0,152914924365831
"65";5;9;0,148876171853079;0,148807088297316;0,148745992605906;0,148661094351782;0,148564996201995;0,148455360802054;0,148355893133987;0,148213579737988;0,148046443393066;0,147847415343463;0,147658623407746;0,147373813001578;0,147015096125411;0,146549496419798;0,146063679651751;0,145234147743834;0,143981353556918;0,141870759863922;0,138749938409511;0,128597260719528
"66";5;10;0,138698649650877;0,138629216772091;0,138568112152758;0,138483582607364;0,13838833409822;0,138280110189203;0,138182246684041;0,138042648007171;0,137879187096688;0,137685048106764;0,137501278829939;0,137224564383057;0,136876676410709;0,136425840461875;0,135956000407033;0,135154616742635;0,133945609939517;0,131910806218037;0,128904986148431;0,119144668225956
"67";5;11;0,145879799872172;0,145810674560555;0,145749620268122;0,145664879158774;0,145569072004132;0,145459884429145;0,145360907913988;0,145219407379416;0,145053353701142;0,144855749647977;0,144668409818681;0,144385926678422;0,14403030747563;0,143568914919534;0,143087638364523;0,142266086381625;0,141025676085869;0,138936463142575;0,135847985793997;0,125804812946246
"68";5;12;0,142543593622668;0,142474367391519;0,142413319704883;0,142328709577812;0,142233188876907;0,142124469491156;0,142026021232496;0,141885410716287;0,14172055818;0,141524548406038;0,141338844096671;0,141058994349129;0,140706894199854;0,140250295880727;0,139774204649973;0,138961783938721;0,137735571100362;0,135670917964695;0,132619679327481;0,122703306067292
"69";5;13;0,124620063485594;0,124549106996612;0,124487187224528;0,124402199061328;0,124307193720037;0,124200024355618;0,124103684530093;0,123966998658693;0,123807806808054;0,123619640129565;0,123442201489727;0,123175930450473;0,122842278810484;0,122411126817808;0,121962791240338;0,121199575028404;0,120050299917585;0,118119316658612;0,115271394276886;0,106050095028333
"70";5;14;0,142544506352617;0,142475286235339;0,142414248284393;0,142329657137435;0,142234164054475;0,142125482403657;0,142027072910865;0,141886523711786;0,141721749979648;0,141525841217913;0,141340238173085;0,141060548688387;0,140708659868793;0,140252347211474;0,139776564211438;0,138964687954783;0,137739331611435;0,135676200106016;0,132627383975761;0,122720536547403
"71";6;1;0,129085453683505;0,129015173462022;0,128953640619647;0,12886892311903;0,128773922636403;0,128666451889441;0,128569615014579;0,128431929305851;0,128271229454188;0,128080917693358;0,12790118287555;0,127631097140343;0,127292215526572;0,126853800895684;0,126397506135107;0,12562012397104;0,12444861277751;0,12247884329054;0,119571652923617;0,1101455349558
"72";6;2;0,1245985421501;0,124527816855745;0,124466037026302;0,124381161989924;0,12428619312302;0,124178972413428;0,124082518427745;0,123945582117939;0,123785995498915;0,123597253282879;0,123419189551107;0,123151868599496;0,122816763296721;0,122383574551644;0,121932988522908;0,121165727374437;0,120010011095666;0,118067535247379;0,115201411898419;0,105910654678371
"73";6;3;0,139549802941399;0,139480372349055;0,139419237170239;0,139334623814937;0,139239233592475;0,139130800140628;0,139032711528042;0,138892745432935;0,138728800391174;0,138534029571332;0,138349619377644;0,138071881981042;0,137722637188323;0,137269963208735;0,136798142831728;0,135993281950441;0,134778880201622;0,132734753079345;0,129714793712636;0,119906279482137
"74";6;4;0,124598542150099;0,124527816855745;0,124466037026301;0,124381161989924;0,12428619312302;0,124178972413427;0,124082518427744;0,12394558211794;0,123785995498916;0,12359725328288;0,123419189551107;0,123151868599496;0,122816763296721;0,122383574551644;0,121932988522909;0,121165727374437;0,120010011095666;0,118067535247379;0,11520141189842;0,10591065467837
"75";6;5;0,159028963008594;0,158959734382832;0,158898277258575;0,158812579806294;0,158715239322729;0,158603840221091;0,15850251831696;0,158357221692936;0,158186197356218;0,157982134264971;0,157788261110127;0,157495373382589;0,157125980826083;0,156645961443627;0,156144644799142;0,15528796066947;0,1539931617291;0,151810264509102;0,148580417982385;0,138061474723966
"76";6;6;0,139549802941399;0,139480372349055;0,139419237170238;0,139334623814937;0,139239233592475;0,139130800140627;0,139032711528041;0,138892745432936;0,138728800391174;0,138534029571332;0,138349619377644;0,138071881981042;0,137722637188323;0,137269963208735;0,136798142831728;0,135993281950442;0,134778880201622;0,132734753079346;0,129714793712636;0,119906279482137
"77";6;7;0,124598542150098;0,124527816855744;0,1244660370263;0,124381161989923;0,12428619312302;0,124178972413426;0,124082518427743;0,12394558211794;0,123785995498917;0,123597253282881;0,123419189551107;0,123151868599497;0,122816763296721;0,122383574551644;0,12193298852291;0,121165727374437;0,120010011095666;0,118067535247379;0,115201411898421;0,10591065467837
"78";6;8;0,124598542150098;0,124527816855744;0,1244660370263;0,124381161989923;0,12428619312302;0,124178972413426;0,124082518427743;0,12394558211794;0,123785995498917;0,123597253282881;0,123419189551107;0,123151868599498;0,122816763296721;0,122383574551644;0,12193298852291;0,121165727374437;0,120010011095666;0,11806753524738;0,115201411898422;0,105910654678369
"79";6;9;0,141046164829207;0,140976808787585;0,14091569438653;0,140831052571727;0,140735565138171;0,140626954338953;0,140528656232795;0,140388327437971;0,140223883371415;0,140028441557795;0,139843337264865;0,139564475248687;0,139213719788914;0,138758979841416;0,138284919324614;0,137476106398213;0,136255552446039;0,134200779831172;0,131164694613595;0,121301540598269
"80";6;10;0,145537476946673;0,145468278965181;0,145407176313187;0,145322388146737;0,14522655050583;0,145117351380642;0,145018381347672;0,144876912044031;0,144710920523186;0,144513417302798;0,144326193335982;0,144043912404411;0,143688581707958;0,143227602444816;0,142746789729403;0,141926082763215;0,140687036671111;0,138600295384531;0,135515811161649;0,12548872761622
"81";6;11;0,145537476946673;0,145468278965181;0,145407176313187;0,145322388146737;0,14522655050583;0,145117351380641;0,145018381347672;0,144876912044031;0,144710920523186;0,144513417302798;0,144326193335982;0,14404391240441;0,143688581707958;0,143227602444816;0,142746789729402;0,141926082763215;0,140687036671111;0,138600295384531;0,135515811161649;0,12548872761622
"82";6;12;0,147035692089447;0,146966518132071;0,146905397230868;0,146820533490178;0,146724553301091;0,146615133192578;0,146515919934588;0,146374047184317;0,146207517412679;0,146009305443416;0,145821358205199;0,145537917455655;0,145181042293207;0,144717964683947;0,144234886997786;0,143410198431272;0,142164972593069;0,140067561257358;0,136966935618792;0,126885209785371
