"";"Layer";"Node";"p=0.05";"p=0.1";"p=0.14";"p=0.19";"p=0.24";"p=0.29";"p=0.33";"p=0.38";"p=0.43";"p=0.48";"p=0.52";"p=0.57";"p=0.62";"p=0.67";"p=0.71";"p=0.76";"p=0.81";"p=0.86";"p=0.9";"p=0.95"
"11";1;11;0,00988872876938277;0,00979390865156543;0,00970647350034631;0,00959451298754207;0,0088951305920986;0,00932448182004849;0,00920079408009739;0,0090224868558494;0,00876508423423244;0,00859466543266936;0,00838310588731779;0,00808059569697823;0,00775139523196317;0,00727774011601272;0,00686090953186079;0,00622258109809498;0,00540775289685198;0,00433767452180945;0,00322589565563515;0,00145486389723649
"12";1;12;0,00878531646736139;0,00869808223087853;0,00862488748368912;0,0085196935630347;0,00871159963239053;0,00827771370540002;0,00816234763739824;0,00800528261983762;0,00842998037311613;0,00761475044774335;0,00742572705826276;0,00715114015730756;0,00680459361203668;0,00644136503382806;0,0060660313540432;0,00549600210263106;0,00476597042109879;0,00381760270823959;0,00284290477417132;0,0013095438831108
"13";1;13;0,00878531646736139;0,00869808223087853;0,00862488748368912;0,0085196935630347;0,00871159963239053;0,00827771370540002;0,00816234763739824;0,00800528261983762;0,00842998037311613;0,00761475044774335;0,00742572705826276;0,00715114015730756;0,00680459361203668;0,00644136503382806;0,0060660313540432;0,00549600210263106;0,00476597042109879;0,00381760270823959;0,00284290477417132;0,0013095438831108
"14";1;14;0,0101095478330219;0,0100130767942901;0,00992289492674634;0,00980958221262443;0,00797340215987367;0,00953393347481554;0,00940859266415098;0,00922601810754524;0,00896169392120816;0,00879072990480374;0,00857463253861664;0,00826644117161083;0,00793285454019464;0,00744496561862856;0,0070199461643489;0,0063680327357504;0,00553618578745282;0,00444175658563684;0,00330254474231608;0,00148394724002407
"15";1;15;0,0101095470138571;0,0100130756937357;0,00992289431102016;0,00980958156610835;0,00797260831373042;0,0095339328614467;0,00940859194164053;0,00922601750387002;0,00896169334383786;0,00879072922541051;0,00857463193458193;0,00826644056836546;0,00793285394490669;0,00744496506394517;0,00701994561497094;0,00636803143744615;0,00553618525867276;0,00444175608005228;0,0033025443340558;0,00148394704337494
"16";1;16;0,00922657296028205;0,0091364461836502;0,00905743732203124;0,00894953869702829;0,00899439361974536;0,00869634950644504;0,00857765030897183;0,0084121099650621;0,0081754622522602;0,00800670271451275;0,00780873554468252;0,00752326560981054;0,00720722385987864;0,00677624743684988;0,00638397808194357;0,00578684852460412;0,00502260927650002;0,00402556137034716;0,00299604453872998;0,00136764187872998
"17";1;17;0,0120986652888575;0,0119849350486038;0,0118720011640317;0,0117465502741521;0,012629196048789;0,0114202825217272;0,0112802411615547;0,0110590519342164;0,0107323798178544;0,0105566489381052;0,0102995861318031;0,00994024652662672;0,00956718646788434;0,00895106603234569;0,00845231705400924;0,00768057829820915;0,00669299158626302;0,00537927889529429;0,00399295534150602;0,00174585788753727
"18";1;18;0,00878531646736139;0,00869808223087853;0,00862488748368912;0,0085196935630347;0,00871159963239053;0,00827771370540002;0,00816234763739824;0,00800528261983762;0,00842998037311613;0,00761475044774335;0,00742572705826276;0,00715114015730756;0,00680459361203668;0,00644136503382806;0,0060660313540432;0,00549600210263106;0,00476597042109879;0,00381760270823959;0,00284290477417132;0,0013095438831108
"19";1;19;0,00878531646736139;0,00869808223087853;0,00862488748368912;0,0085196935630347;0,00871159963239053;0,00827771370540002;0,00816234763739824;0,00800528261983762;0,00842998037311613;0,00761475044774335;0,00742572705826276;0,00715114015730756;0,00680459361203668;0,00644136503382806;0,0060660313540432;0,00549600210263106;0,00476597042109879;0,00381760270823959;0,00284290477417132;0,0013095438831108
"20";1;20;0,00963643164496653;0,00954344802616435;0,0094591857401788;0,0093487719686859;0,0090947468981073;0,00908515844092886;0,00896336685363815;0,00878992843164636;0,00854043399530552;0,00837064401767562;0,00816426561805478;0,00786824756320358;0,00754405981890335;0,0070866816867489;0,00667919410128806;0,00605648513493694;0,00526100842112098;0,00421875503870065;0,00313831990536224;0,00142163337698608
"21";1;21;0,00977833799795318;0,00968432686967112;0,00959827696298053;0,00948699290064296;0,00902925815647708;0,00921976984893044;0,00909691051940899;0,00892073473749243;0,00866679229593954;0,00849664762209264;0,00828735564800084;0,00798768585449062;0,00766067847824635;0,00719413888297889;0,00678140241468964;0,00614989327128755;0,00534354625248132;0,00428564196533595;0,00318757729114572;0,00144032410322007
"22";1;22;0,0101095478331712;0,0100130767944896;0,00992289492685959;0,00980958221274312;0,00797340233140568;0,00953393347492829;0,00940859266428296;0,00922601810765621;0,0089616939213144;0,00879072990492797;0,00857463253872751;0,00826644117172152;0,00793285454030392;0,00744496561873039;0,00701994616444969;0,0063680327359769;0,00553618578754945;0,00444175658572871;0,00330254474239034;0,00148394724005961
"23";1;23;0,0101095465998727;0,0100130751431736;0,00992289399981345;0,00980958123943115;0,007972285918957;0,00953393255149842;0,0094085915766991;0,0092260171988529;0,00896169305211501;0,00879072888233743;0,00857463162949202;0,00826644026371851;0,00793285364423451;0,00744496478390722;0,00701994533766503;0,00636803077949842;0,00553618499201203;0,00444175582531677;0,00330254412852297;0,00148394694464999
"24";1;24;0,0101095478326236;0,0100130767937586;0,00992289492644423;0,00980958221230773;0,00797340165102349;0,00953393347451475;0,00940859266379874;0,00922601810724917;0,00896169392092488;0,00879072990447233;0,00857463253832075;0,00826644117131552;0,0079328545399031;0,00744496561835686;0,00701994616407997;0,00636803273514424;0,00553618578719495;0,00444175658539171;0,00330254474211798;0,00148394723992926
"25";1;25;0,0101095502267852;0,0100130801026747;0,00992289672562405;0,00980958410277255;0,00797413479389118;0,00953393526775178;0,00940859477831171;0,00922601987259792;0,00896169560936198;0,00879073189409387;0,00857463430626174;0,00826644293757336;0,00793285628221153;0,00744496724358979;0,00701994777452614;0,00636803650469856;0,00553618734081268;0,00444175807414664;0,00330254594669854;0,00148394782425162
"26";1;26;0,009778342644617;0,00968433323007475;0,00959828045552847;0,00948699656883853;0,0090305749064381;0,00921977332876375;0,00909691461991032;0,00892073816261001;0,00866679557169656;0,00849665147886089;0,008287359076254;0,00798768927870883;0,00766068185672375;0,00719414203400674;0,00678140553437254;0,00614990062649435;0,00534354925787562;0,00428564484149509;0,00318757961556835;0,00144032522661465
"27";1;27;0,0114353069754883;0,0113278637346184;0,0112220597889668;0,0111006487423761;0,0121926730259384;0,0107912651054142;0,0106560902917025;0,0104478117457714;0,0101419318576587;0,00996776324945173;0,00972437910422379;0,00938209185936195;0,00902218933071844;0,00844883518221623;0,00797466782062017;0,0072424450985782;0,00630722016260745;0,00506662412098395;0,00376271044666274;0,00165852272024509
"28";1;28;0,0125410605918527;0,0124227801670095;0,0123054121784766;0,0121772714559342;0,0129894408023023;0,0118397421606297;0,0116964738602292;0,0114666575984286;0,0111261194595275;0,0109493610015497;0,0106831670514802;0,010312457968294;0,00993062625855394;0,00928598455797619;0,00877084557267558;0,00797295740553188;0,00695025803801732;0,00558779078899278;0,00414650806823899;0,0018040987687374
"29";1;29;0,0100780066455707;0,0099817774390586;0,00989198087000532;0,00977886155699888;0,00821684293006256;0,00950401513461954;0,00937891117394469;0,00919694550962638;0,00893360997615197;0,00876272454253374;0,00854727496261498;0,0082398952191714;0,00790693510582044;0,00742107944774191;0,0069972298394259;0,00634725945957222;0,005517841482585;0,00442689099028583;0,00329159763460032;0,00147979400979229
"30";1;30;0,00985719931809323;0,00976261707329356;0,00967556829069439;0,00956380149336985;0,00894597543991252;0,00929457219836266;0,00917112264945399;0,00899342279227006;0,00873700844654334;0,00856666939847739;0,00835575669756374;0,00805405805759208;0,00772548406356643;0,0072538665927569;0,00683820058315243;0,00620182940113412;0,00538941534267816;0,00432281506176946;0,00321495326487408;0,00145071254799309
"31";1;31;0,00963642925727139;0,00954344434628386;0,00945918394532448;0,00934877008096569;0,00909448473121939;0,00908515665091284;0,00896336474084274;0,00878992666907245;0,00854043230996637;0,00837064202783626;0,00816426385102704;0,00786824579710276;0,00754405807790911;0,00708666544488621;0,00667919248917432;0,00605648139016979;0,00526100686112359;0,00421875353905598;0,00313831868850255;0,0014216327789574
"32";1;32;0,00919505021782819;0,00910513639449611;0,00902653729950243;0,00891883216758733;0,00897783457850772;0,00866644468859279;0,00854798371288683;0,00838305044762151;0,00814739078009613;0,00797871073625326;0,00778139031894982;0,00749673169148584;0,00718131659106889;0,00675237173750301;0,00636127176636063;0,00576611902356351;0,00500427294077803;0,00401070188213101;0,00298510124087671;0,00136348867857775
"33";1;33;0,0101095478329224;0,0100130767941571;0,00992289492667085;0,00980958221254528;0,00797340204730585;0,0095339334747404;0,00940859266406295;0,00922601810747128;0,00896169392113738;0,00879072990472093;0,00857463253854268;0,00826644117153701;0,0079328545401218;0,00744496561856067;0,00701994616428169;0,00636803273559932;0,00553618578738837;0,00444175658557559;0,00330254474226657;0,00148394724000038
"34";1;34;0,0101095478329224;0,0100130767941571;0,00992289492667085;0,00980958221254528;0,0079734020472874;0,00953393347474039;0,00940859266406295;0,00922601810747128;0,00896169392113738;0,00879072990472093;0,00857463253854268;0,00826644117153701;0,0079328545401218;0,00744496561856067;0,00701994616428169;0,0063680327355993;0,00553618578738837;0,00444175658557559;0,00330254474226657;0,00148394724000038
"35";1;35;0,0105955031085557;0,0104952329925585;0,0103991377565144;0,0102828529003929;0,0132513706358656;0,00999484011943386;0,00986587774234976;0,0096738970005427;0,00939434052445307;0,00922218912118869;0,00899609773049433;0,00867540615477031;0,00833217012223742;0,00781295542827764;0,00736991777195827;0,00668833779180881;0,00581881736243008;0,00467080513226059;0,00347122189978077;0,00154794452934782
"36";1;36;0,0110374365285363;0,0109334915282277;0,0108322031212673;0,010713218906394;0,0121211583957532;0,0104139607110565;0,010281721390238;0,0100811712767099;0,00978776245386884;0,00961454357065471;0,00937935580002708;0,00904729870764537;0,00869529079986939;0,00814758646779578;0,00768816584389331;0,00697984040410574;0,00607583487380163;0,00487909901672772;0,00362461346447998;0,00160613649928645
"37";1;37;0,00878531646736139;0,00869808223087853;0,00862488748368912;0,0085196935630347;0,00871159963239053;0,00827771370540002;0,00816234763739824;0,00800528261983762;0,00842998037311613;0,00761475044774335;0,00742572705826276;0,00715114015730756;0,00680459361203668;0,00644136503382806;0,0060660313540432;0,00549600210263106;0,00476597042109879;0,00381760270823959;0,00284290477417132;0,0013095438831108
"38";1;38;0,00977833799795318;0,00968432686967112;0,00959827696298053;0,00948699290064296;0,00902925815647708;0,00921976984893044;0,00909691051940899;0,00892073473749243;0,00866679229593954;0,00849664762209264;0,00828735564800084;0,00798768585449062;0,00766067847824635;0,00719413888297889;0,00678140241468964;0,00614989327128755;0,00534354625248132;0,00428564196533595;0,00318757729114572;0,00144032410322007
"39";1;39;0,00963643164496653;0,00954344802616435;0,0094591857401788;0,0093487719686859;0,0090947468981073;0,00908515844092886;0,00896336685363815;0,00878992843164636;0,00854043399530552;0,00837064401767562;0,00816426561805478;0,00786824756320358;0,00754405981890335;0,0070866816867489;0,00667919410128806;0,00605648513493694;0,00526100842112098;0,00421875503870065;0,00313831990536224;0,00142163337698608
"40";1;40;0,0106396868874585;0,0105390576992633;0,010442437105624;0,010325882082654;0,0129209419598719;0,0100367451093738;0,00990745397046524;0,00971461751250318;0,00943367609881958;0,0092614170484114;0,00903441676609488;0,00871258870777267;0,00836847550788306;0,00784641247629758;0,00740173665411242;0,00671747025170707;0,00584451375889899;0,00469162972686343;0,00348655742777682;0,00155376241338849
"41";1;41;0,0101095478329224;0,0100130767941571;0,00992289492667085;0,00980958221254528;0,00797340204730585;0,0095339334747404;0,00940859266406295;0,00922601810747128;0,00896169392113738;0,00879072990472093;0,00857463253854268;0,00826644117153701;0,0079328545401218;0,00744496561856067;0,00701994616428169;0,00636803273559932;0,00553618578738837;0,00444175658557559;0,00330254474226657;0,00148394724000038
"42";1;42;0,0101095478329224;0,0100130767941571;0,00992289492667085;0,00980958221254528;0,00797340204729836;0,0095339334747404;0,00940859266406295;0,00922601810747128;0,00896169392113738;0,00879072990472093;0,00857463253854268;0,00826644117153701;0,0079328545401218;0,00744496561856067;0,00701994616428169;0,00636803273559931;0,00553618578738837;0,00444175658557559;0,00330254474226657;0,00148394724000038
"43";1;43;0,0101095478329224;0,0100130767941571;0,00992289492667085;0,00980958221254528;0,00797340204729836;0,0095339334747404;0,00940859266406295;0,00922601810747128;0,00896169392113738;0,00879072990472093;0,00857463253854268;0,00826644117153701;0,0079328545401218;0,00744496561856067;0,00701994616428169;0,00636803273559931;0,00553618578738837;0,00444175658557559;0,00330254474226657;0,00148394724000038
"44";1;44;0,0101095478329224;0,0100130767941571;0,00992289492667085;0,00980958221254528;0,00797340204729836;0,0095339334747404;0,00940859266406295;0,00922601810747128;0,00896169392113738;0,00879072990472093;0,00857463253854268;0,00826644117153701;0,0079328545401218;0,00744496561856067;0,00701994616428169;0,00636803273559931;0,00553618578738837;0,00444175658557559;0,00330254474226657;0,00148394724000038
"45";1;45;0,0101095523445948;0,0100130837654246;0,00992289831599092;0,00980958578129249;0,00797607722373778;0,00953393685804209;0,0094085966650574;0,00922602144051545;0,00896169710862071;0,00879073367682065;0,00857463588499609;0,00826644451826381;0,00793285783754386;0,0074449687040167;0,00701994922584709;0,00636803971145259;0,00553618876092925;0,00444175945377981;0,00330254707669925;0,00148394839735967
"46";1;46;0,0127622984971432;0,0126416194216928;0,0125221476477485;0,0123926628669656;0,0131791809426071;0,012049501410492;0,0119046241606836;0,0116704892292272;0,0113230169437673;0,0111457482571484;0,0108749856280301;0,010498591486318;0,0101123739856503;0,00945346898463199;0,00893013441262289;0,00811922131193436;0,0070789131902466;0,00569206601076465;0,00422329874222773;0,00183322344522603
"47";1;47;0,00944724237918274;0,0093555945896776;0,00927374540637312;0,00916449205438665;0,00908219561607271;0,00890569061234114;0,00878532399500684;0,00861553358930677;0,00837196919329624;0,00820265294484646;0,00800015830541413;0,00770900887478496;0,00738858081008273;0,00694338201442396;0,00654292652388989;0,00593198800397242;0,00515096586133349;0,00412957826984424;0,00307264678705831;0,00139671196944595
"48";1;48;0,00933690364009402;0,00924602265795819;0,00916558828444258;0,00905701228856557;0,00904486556025718;0,00880101710346547;0,00868148392610725;0,00851381892472972;0,00827371300711063;0,00810467494535277;0,00790444425059616;0,00761613464442197;0,00729789970351502;0,00685982016352361;0,00646345017177265;0,00585940824752667;0,00508678591892052;0,0040775686041183;0,00303434494886082;0,00138217699984997
"49";1;49;0,0112142532094009;0,0111087767897993;0,0110054617862332;0,0108853986824112;0,0121173690516907;0,0105816408029592;0,0104480952551703;0,0102441120932974;0,00994516101395243;0,00977151877964648;0,00953268926692265;0,00919608556916274;0,00884056893460095;0,00828146569733619;0,00781549119503683;0,00709652556756809;0,00617866493130742;0,0049624366470255;0,00368598484017132;0,00162941772489824
"50";1;50;0,0129835644201678;0,0128603984275686;0,0127389039636455;0,0126080757847176;0,0133748181402828;0,012259281181437;0,012112798235948;0,0118743409617853;0,0115199337373004;0,0113421574440444;0,0110668239044547;0,010684744511185;0,0102941412098439;0,00960665981799936;0,00908944059643945;0,00826553543791637;0,00720758399974588;0,00579635518494483;0,00430009992787437;0,00186235153296932
"51";1;51;0,00878531646736139;0,00869808223087853;0,00862488748368912;0,0085196935630347;0,00871159963239053;0,00827771370540002;0,00816234763739824;0,00800528261983762;0,00842998037311613;0,00761475044774335;0,00742572705826276;0,00715114015730756;0,00680459361203668;0,00644136503382806;0,0060660313540432;0,00549600210263106;0,00476597042109879;0,00381760270823959;0,00284290477417132;0,0013095438831108
"52";1;52;0,00878531646736139;0,00869808223087853;0,00862488748368912;0,0085196935630347;0,00871159963239053;0,00827771370540002;0,00816234763739824;0,00800528261983762;0,00842998037311613;0,00761475044774335;0,00742572705826276;0,00715114015730756;0,00680459361203668;0,00644136503382806;0,0060660313540432;0,00549600210263106;0,00476597042109879;0,00381760270823959;0,00284290477417132;0,0013095438831108
"53";1;53;0,0101095478329224;0,0100130767941571;0,00992289492667085;0,00980958221254528;0,00797340204729836;0,0095339334747404;0,00940859266406295;0,00922601810747128;0,00896169392113738;0,00879072990472093;0,00857463253854268;0,00826644117153701;0,0079328545401218;0,00744496561856067;0,00701994616428169;0,00636803273559931;0,00553618578738837;0,00444175658557559;0,00330254474226657;0,00148394724000038
"54";1;54;0,0101095478329224;0,0100130767941571;0,00992289492667085;0,00980958221254528;0,00797340204729836;0,0095339334747404;0,00940859266406295;0,00922601810747128;0,00896169392113738;0,00879072990472093;0,00857463253854268;0,00826644117153701;0,0079328545401218;0,00744496561856067;0,00701994616428169;0,00636803273559931;0,00553618578738837;0,00444175658557559;0,00330254474226657;0,00148394724000038
"55";1;55;0,0101095465998726;0,0100130751431736;0,00992289399981345;0,00980958123943115;0,00797228591895183;0,00953393255149842;0,0094085915766991;0,0092260171988529;0,00896169305211501;0,00879072888233743;0,00857463162949202;0,00826644026371851;0,00793285364423451;0,00744496478390722;0,00701994533766503;0,00636803077949842;0,00553618499201203;0,00444175582531677;0,00330254412852297;0,00148394694464999
"56";1;56;0,00977834147520894;0,00968433155503548;0,00959827957676818;0,00948699564499772;0,00903036866669014;0,0092197724525795;0,00909691358603065;0,00892073729991259;0,0086667947466392;0,00849665050555937;0,0082873582117455;0,00798768841480245;0,00766068100481096;0,00719414123873189;0,00678140474606517;0,00614989879119482;0,00534354849606554;0,00428564411021814;0,00318757902294638;0,00144032493732318
"57";1;57;0,00977834123905459;0,00968433122164123;0,00959827939930445;0,00948699545847623;0,00903032073656972;0,00921977227566762;0,00909691337734716;0,00892073712573796;0,00866679458006074;0,00849665030914938;0,00828735803725726;0,00798768824045689;0,00766068083286101;0,00719414107827224;0,00678140458703689;0,00614989841980805;0,00534354834250597;0,00428564396292958;0,00318757890366974;0,00144032487925559
"58";1;58;0,0101095465999038;0,0100130751432133;0,00992289399983706;0,00980958123945591;0,00797228592536358;0,00953393255152194;0,00940859157672661;0,00922601719887602;0,00896169305213714;0,00879072888236328;0,00857463162951513;0,00826644026374154;0,00793285364425727;0,00744496478392838;0,00701994533768596;0,00636803077954665;0,005536184992032;0,00444175582533573;0,00330254412853824;0,00148394694465721
"59";1;59;0,00938103314528429;0,00928984431592891;0,00920884661868477;0,00909999948292634;0,00906108735965586;0,00884288203207374;0,0087230147339642;0,00855450039798699;0,00831301128414935;0,00814386126587056;0,00794272551283264;0,00765327999701391;0,00733416785142348;0,00689323633723319;0,00649523680832545;0,00588842987498122;0,00511245421584361;0,00409836902085652;0,00304966294995236;0,00138798974602324
"60";1;60;0,0112142538705022;0,0111087777412713;0,0110054622831;0,010885399204827;0,0121175795653934;0,0105816412984124;0,0104480958398485;0,0102441125811441;0,00994516148051073;0,00977151933014376;0,00953268975586416;0,00919608605779263;0,00884056941642021;0,0082814661476481;0,00781549164098765;0,00709652660130162;0,00617866536242596;0,00496243706099953;0,00368598517574375;0,00162941788884228
"61";1;61;0,0101095466001842;0,0100130751435714;0,00992289400004963;0,00980958123967851;0,00797228595970386;0,00953393255173343;0,00940859157697385;0,00922601719908409;0,00896169305233623;0,00879072888259572;0,00857463162972273;0,0082664402639487;0,00793285364446186;0,00744496478411874;0,00701994533787422;0,00636803077997984;0,00553618499221189;0,00444175582550613;0,00330254412867552;0,00148394694472218
"62";1;62;0,0101095478331712;0,0100130767944896;0,00992289492685959;0,00980958221274313;0,00797340233141845;0,00953393347492829;0,00940859266428296;0,00922601810765622;0,0089616939213144;0,00879072990492798;0,00857463253872751;0,00826644117172152;0,00793285454030392;0,00744496561873039;0,00701994616444969;0,00636803273597691;0,00553618578754946;0,00444175658572872;0,00330254474239034;0,00148394724005961
"63";1;63;0,0107722537477881;0,0106705375792192;0,0105723468231211;0,0104549817113515;0,0124049280452146;0,010162471582907;0,0100321959483117;0,00983679031373751;0,0095516936009118;0,00937911315198189;0,00914938494576136;0,00882414734434791;0,00847740258822464;0,00794679356953851;0,00749720305666396;0,00680489582115599;0,005921611872485;0,00475411160799358;0,00353257022623687;0,00157121848238431
"64";1;64;0,00944723786037768;0,00935558766174906;0,00927374201013728;0,00916448848145489;0,00908075028147504;0,00890568722455884;0,00878531999450145;0,00861553025311463;0,0083719660032267;0,00820264917626849;0,00800015495965253;0,0077090055303152;0,00738857751359695;0,00694337893435947;0,00654292346954836;0,00593198093198029;0,00515096290313878;0,00412957542372189;0,00307264447587466;0,00139671083094264
"65";1;65;0,00878531646736139;0,00869808223087853;0,00862488748368912;0,0085196935630347;0,00871159963239053;0,00827771370540002;0,00816234763739824;0,00800528261983762;0,00842998037311613;0,00761475044774335;0,00742572705826276;0,00715114015730756;0,00680459361203668;0,00644136503382806;0,0060660313540432;0,00549600210263106;0,00476597042109879;0,00381760270823959;0,00284290477417132;0,0013095438831108
"66";1;66;0,00878531646736139;0,00869808223087853;0,00862488748368912;0,0085196935630347;0,00871159963239053;0,00827771370540002;0,00816234763739824;0,00800528261983762;0,00842998037311613;0,00761475044774335;0,00742572705826276;0,00715114015730756;0,00680459361203668;0,00644136503382806;0,0060660313540432;0,00549600210263106;0,00476597042109879;0,00381760270823959;0,00284290477417132;0,0013095438831108
"67";1;67;0,00878531646736139;0,00869808223087853;0,00862488748368912;0,0085196935630347;0,00871159963239053;0,00827771370540002;0,00816234763739824;0,00800528261983762;0,00842998037311613;0,00761475044774335;0,00742572705826276;0,00715114015730756;0,00680459361203668;0,00644136503382806;0,0060660313540432;0,00549600210263106;0,00476597042109879;0,00381760270823959;0,00284290477417132;0,0013095438831108
"68";1;68;0,0109932394141013;0,0108896730619922;0,0107888937525257;0,0106701794625544;0,012138312160287;0,0103720459221246;0,0102401340014365;0,0100404412044552;0,00974841772601;0,00957530541792736;0,00934102749721126;0,00901010702075517;0,00865897626255424;0,00811412123483103;0,00765633900196884;0,00695068152054897;0,00605013151815147;0,00485826842629939;0,00360927358436171;0,00160031740078514
"69";1;69;0,0111037424433005;0,0109992285414317;0,0108971748687454;0,0107777861099561;0,012112720030472;0,0104768405306834;0,0103441114105472;0,0101422738877424;0,00984678672401284;0,0096734091599934;0,00943685571419085;0,00910309366905456;0,00874976996173451;0,00819779111744962;0,00773591281875786;0,0070235957804591;0,00611439625554921;0,00491035086631338;0,00364762802146785;0,0016148672817524
"70";1;70;0,00955759418295414;0,00946516845002197;0,00938191244089895;0,00927198194038566;0,00909779485516053;0,0090103737772779;0,00888917494059435;0,00871725764736754;0,00847023434184716;0,00830064087901272;0,00809588140808594;0,00780189199835582;0,00747927082732196;0,00702695943442868;0,00662241051893712;0,00600459548914451;0,0052151523725876;0,00418159350420039;0,00311095259436579;0,00141124801560984
"71";1;71;0,0105513098283444;0,0104513919724728;0,0103558312697059;0,0102398161802089;0,0137384310093019;0,00995292798831097;0,00982429303544854;0,00963316944581916;0,0093549982148768;0,00918295317688811;0,00895777159758416;0,00863821649327993;0,00829585774423555;0,00777949180705203;0,00733809235470984;0,00665919116634307;0,00579311455864752;0,00464997430225782;0,00345588125591849;0,0015421240394685
"72";1;72;0,0101095478330717;0,0100130767943566;0,00992289492678409;0,00980958221266404;0,00797340221884638;0,00953393347485313;0,00940859266419491;0,00922601810758225;0,00896169392124357;0,00879072990484516;0,0085746325386536;0,00826644117164771;0,00793285454023104;0,0074449656186625;0,00701994616438249;0,00636803273582581;0,00553618578748503;0,00444175658566746;0,00330254474234083;0,00148394724003592
"73";1;73;0,0101095466000077;0,0100130751433458;0,00992289399991583;0,00980958123953837;0,00797228594599337;0,00953393255160029;0,00940859157681817;0,00922601719895311;0,00896169305221091;0,00879072888244936;0,00857463162959205;0,00826644026381825;0,00793285364433308;0,00744496478399888;0,0070199453377557;0,00636803077970731;0,00553618499209864;0,00444175582539883;0,00330254412858908;0,00148394694468128
