"Layer";"Node";"Label";"Strength";"StrengthIn";"StrengthOut";"Degree";"DegreeIn";"DegreeOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"2-Multi";13;"V13";"-";"-";"-";41;19;22;0.653103279901158;0.646447483958038;0.646447483958038;0.646447483958038;0.64645135540439;"-";"-"
"2-Multi";14;"V14";"-";"-";"-";39;20;19;0.590809544072025;0.58266806850653;0.58266806850653;0.582668068506531;0.582672207092272;"-";"-"
"2-Multi";15;"V15";"-";"-";"-";39;20;19;0.625166824648541;0.634834611925106;0.634834611925106;0.634834611925106;0.634838060053957;"-";"-"
"2-Multi";16;"V16";"-";"-";"-";35;17;18;0.378865113477462;0.271397088293916;0.271397088293916;0.271397088293916;0.271405250943238;"-";"-"
"2-Multi";17;"V17";"-";"-";"-";39;20;19;0.609701165658574;0.543041453630415;0.543041453630415;0.543041453630415;0.543046311453943;"-";"-"
"2-Multi";18;"V18";"-";"-";"-";36;18;18;0.33259800308017;0.258993319869274;0.258993319869274;0.258993319869275;0.259001450763634;"-";"-"
"2-Multi";19;"V19";"-";"-";"-";36;17;19;0.408319214333736;0.346022674486463;0.346022674486464;0.346022674486464;0.346029982572893;"-";"-"
"2-Multi";20;"V20";"-";"-";"-";35;18;17;0.363453506623525;0.252575205536908;0.252575205536907;0.252575205536908;0.252583509693146;"-";"-"
"Aggr";1;"V1";"-";"-";"-";37;19;18;0.523597257702268;0.54155264066652;0.524520702242475;0.54207492107254;0.524795526246187;"-";"-"
"Aggr";2;"V2";"-";"-";"-";38;19;19;0.385227148539156;0.355162860125553;0.348807936755275;0.356297716075051;0.349827554082567;"-";"-"
"Aggr";3;"V3";"-";"-";"-";38;19;19;1;1;1;1;1;"-";"-"
"Aggr";4;"V4";"-";"-";"-";32;16;16;0.459297935877429;0.483979266751912;0.485685617350535;0.484355380160014;0.486234534633974;"-";"-"
"Aggr";5;"V5";"-";"-";"-";38;19;19;0.499162975180441;0.496677035257404;0.498632824193637;0.495785760504566;0.4978881785865;"-";"-"
"Aggr";6;"V6";"-";"-";"-";34;17;17;0.333302152893494;0.318151066856331;0.348032227717743;0.316948827982665;0.346836283471876;"-";"-"
"Aggr";7;"V7";"-";"-";"-";38;19;19;0.606761620783122;0.620069950320461;0.618834594698153;0.618929399464341;0.617574317309759;"-";"-"
"Aggr";8;"V8";"-";"-";"-";32;16;16;0.376561130826019;0.3760122841555;0.373712477626688;0.374997887876082;0.372490391604372;"-";"-"
"Aggr";9;"V9";"-";"-";"-";38;19;19;0.454919688388738;0.431584036944121;0.439253394078651;0.43125732960615;0.438590673693468;"-";"-"
"Aggr";10;"V10";"-";"-";"-";36;18;18;0.455980550046915;0.473897238687;0.475770940357253;0.473299435624167;0.475345872143434;"-";"-"
"Aggr";11;"V11";"-";"-";"-";38;19;19;0.518600749316112;0.558030168898989;0.575941781928223;0.555934359288893;0.573738837133015;"-";"-"
"Aggr";12;"V12";"-";"-";"-";38;19;19;0.715978830718961;0.773646939318548;0.77001727911518;0.773512785928569;0.769967135900281;"-";"-"
"Aggr";13;"V13";"-";"-";"-";38;19;19;0.634635379716505;0.643553967797882;0.665088315643404;0.641592283161001;0.663088974565846;"-";"-"
"Aggr";14;"V14";"-";"-";"-";38;19;19;0.54987357816632;0.586714716569086;0.581271992382563;0.587921580652236;0.582489289759428;"-";"-"
"Aggr";15;"V15";"-";"-";"-";38;19;19;0.58877844601148;0.639016464075535;0.633878871689479;0.639160898424412;0.634046889912507;"-";"-"
"Aggr";16;"V16";"-";"-";"-";32;16;16;0.305690620025339;0.275353454084694;0.284249180802917;0.274893738536669;0.283547165822103;"-";"-"
"Aggr";17;"V17";"-";"-";"-";38;19;19;0.545144259026293;0.543959954278766;0.542787093250719;0.544437162395207;0.543351138799065;"-";"-"
"Aggr";18;"V18";"-";"-";"-";36;18;18;0.287756861634441;0.257636354040105;0.258713846053145;0.257026019636986;0.258203297062382;"-";"-"
"Aggr";19;"V19";"-";"-";"-";35;17;18;0.369502134690033;0.343879098296147;0.35468377317434;0.344026299632618;0.354693116631927;"-";"-"
"Aggr";20;"V20";"-";"-";"-";34;17;17;0.293421852938832;0.255017982760507;0.25192335676491;0.256160970342962;0.253055096752785;"-";"-"
