"Layer";"Node";"Label";"Strength";"StrengthIn";"StrengthOut";"Degree";"DegreeIn";"DegreeOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1-Multi";161;161;"-";"-";"-";7;0;7;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";162;162;"-";"-";"-";4;0;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";163;163;"-";"-";"-";6;0;6;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";164;164;"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";165;165;"-";"-";"-";4;0;4;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";166;166;"-";"-";"-";10;0;10;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";167;167;"-";"-";"-";6;0;6;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";168;168;"-";"-";"-";11;0;11;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";169;169;"-";"-";"-";5;0;5;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";170;170;"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";171;171;"-";"-";"-";3;0;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";172;172;"-";"-";"-";13;0;13;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";173;173;"-";"-";"-";5;0;5;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";174;174;"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";175;175;"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";176;176;"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";177;177;"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";178;178;"-";"-";"-";3;0;3;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";179;179;"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";180;180;"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";181;181;"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";182;182;"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"1-Multi";183;183;"-";"-";"-";4;0;4;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";1;1;"-";"-";"-";286;274;12;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";2;2;"-";"-";"-";4407;4242;165;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";3;3;"-";"-";"-";3847;3689;158;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";4;4;"-";"-";"-";396;0;396;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";5;5;"-";"-";"-";312;0;312;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";6;6;"-";"-";"-";238;0;238;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";7;7;"-";"-";"-";548;0;548;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";8;8;"-";"-";"-";111;0;111;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";9;9;"-";"-";"-";525;0;525;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";10;10;"-";"-";"-";145;0;145;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";11;11;"-";"-";"-";219;0;219;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";12;12;"-";"-";"-";157;0;157;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";13;13;"-";"-";"-";52;0;52;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";14;14;"-";"-";"-";546;0;546;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";15;15;"-";"-";"-";720;0;720;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";16;16;"-";"-";"-";41;0;41;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";17;17;"-";"-";"-";352;0;352;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";18;18;"-";"-";"-";173;0;173;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";19;19;"-";"-";"-";193;0;193;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";20;20;"-";"-";"-";3;0;3;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";21;21;"-";"-";"-";100;0;100;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";22;22;"-";"-";"-";810;0;810;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";23;23;"-";"-";"-";155;0;155;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";24;24;"-";"-";"-";15;0;15;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";25;25;"-";"-";"-";127;0;127;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";26;26;"-";"-";"-";153;0;153;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";27;27;"-";"-";"-";648;0;648;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";28;28;"-";"-";"-";107;0;107;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";29;29;"-";"-";"-";118;0;118;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";30;30;"-";"-";"-";215;0;215;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";31;31;"-";"-";"-";174;0;174;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";32;32;"-";"-";"-";170;0;170;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";33;33;"-";"-";"-";81;0;81;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";34;34;"-";"-";"-";117;0;117;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";35;35;"-";"-";"-";335;0;335;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";36;36;"-";"-";"-";82;0;82;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";37;37;"-";"-";"-";211;0;211;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";38;38;"-";"-";"-";8;0;8;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";39;39;"-";"-";"-";263;0;263;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";40;40;"-";"-";"-";317;0;317;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";41;41;"-";"-";"-";7;0;7;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";42;42;"-";"-";"-";141;0;141;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";43;43;"-";"-";"-";136;0;136;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";44;44;"-";"-";"-";268;0;268;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";45;45;"-";"-";"-";735;0;735;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";46;46;"-";"-";"-";26;0;26;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";47;47;"-";"-";"-";134;0;134;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";48;48;"-";"-";"-";1871;1861;10;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";49;49;"-";"-";"-";1744;1562;182;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";50;50;"-";"-";"-";4;0;4;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";51;51;"-";"-";"-";93;0;93;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";52;52;"-";"-";"-";168;0;168;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";53;53;"-";"-";"-";1;0;1;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";54;54;"-";"-";"-";10;0;10;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";55;55;"-";"-";"-";147;0;147;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";56;56;"-";"-";"-";3;0;3;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";57;57;"-";"-";"-";2;0;2;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";58;58;"-";"-";"-";56;0;56;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";59;59;"-";"-";"-";9;0;9;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";60;60;"-";"-";"-";145;0;145;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";61;61;"-";"-";"-";27;0;27;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";62;62;"-";"-";"-";50;0;50;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";63;63;"-";"-";"-";197;0;197;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";64;64;"-";"-";"-";14;0;14;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";65;65;"-";"-";"-";55;0;55;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";66;66;"-";"-";"-";55;0;55;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";67;67;"-";"-";"-";20;0;20;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";68;68;"-";"-";"-";355;0;355;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";69;69;"-";"-";"-";299;0;299;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";70;70;"-";"-";"-";124;0;124;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";71;71;"-";"-";"-";44;0;44;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";72;72;"-";"-";"-";6;0;6;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";73;73;"-";"-";"-";54;0;54;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";74;74;"-";"-";"-";30;0;30;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";75;75;"-";"-";"-";10;0;10;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";76;76;"-";"-";"-";146;0;146;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";77;77;"-";"-";"-";24;0;24;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";78;78;"-";"-";"-";40;0;40;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";79;79;"-";"-";"-";10;0;10;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";80;80;"-";"-";"-";33;0;33;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";81;81;"-";"-";"-";50;0;50;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";82;82;"-";"-";"-";75;0;75;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";83;83;"-";"-";"-";25;0;25;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";84;84;"-";"-";"-";79;0;79;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";85;85;"-";"-";"-";4;0;4;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";86;86;"-";"-";"-";79;0;79;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";87;87;"-";"-";"-";110;0;110;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";88;88;"-";"-";"-";164;0;164;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";89;89;"-";"-";"-";94;0;94;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";90;90;"-";"-";"-";138;0;138;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";91;91;"-";"-";"-";23;0;23;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";92;92;"-";"-";"-";6;0;6;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";93;93;"-";"-";"-";174;0;174;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";94;94;"-";"-";"-";69;0;69;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";95;95;"-";"-";"-";42;0;42;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";96;96;"-";"-";"-";187;0;187;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";97;97;"-";"-";"-";10;0;10;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";98;98;"-";"-";"-";22;0;22;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";99;99;"-";"-";"-";39;0;39;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";100;100;"-";"-";"-";83;0;83;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";101;101;"-";"-";"-";19;0;19;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";102;102;"-";"-";"-";9;0;9;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";103;103;"-";"-";"-";28;0;28;"-";"-";"-";"-";"-";"-";"-"
"2-Multi";104;104;"-";"-";"-";14;0;14;"-";"-";"-";"-";"-";"-";"-"
